NatEmis,EmisNo,ProvinceCD,Province,Institution,Name,PED_Institution,PED_Name,DoE_Status,PED_Status,Sector,Type_DoE,Type_DoE_2,Phase_DoE,Phase_PED,Specialisation,OwnerLand,OwnerBuild,ExDept,PaypointNo,ComponentNo,Responsibility,ExamNo,ExamCentre,GIS_Long,GIS_Lat,GISSource,MagDist_Code,Magisterial_District,DMunCode,DMunName,LMunCode,LMunName,Ward_ID,Ward,SP_Code,SP_Name,EIRegion,EIDistrict,EICircuit,CloseDate1,CloseReason1,CloseDate2,CloseReason2,TransDate,TransComm,AddrInit,Addressee,Street_No,Street,StreetType,StreetName,Township_Village,Suburb,Town_City,Postal_Code,StreetAddress,Box_P_Bag,Post_Office,Box_Bag_Postal_Code,PostalAddress,Telephone,cellno,Urban_Rural,Section21,Section21_Function,Quintile,NAS,NodalArea,NAT,Registration_Date,NoFeeSchool,Allocation,Dinaledi_Schools,Quids_Up_School,MLComment1,MLComment2,Demarcation_From,Demarcation_To,OldNATEMIS,NewNATEMIS,Verified_by_PEDs,Verfication_Comment,Verification_Date,DEM_Comment,NEIMSEMISN,DEM_CHKS,DEMCOM,GIS_ERROR,Snap_Learners_2007,Educator_Numbers_2007,Snap_Learners_2008,Educator_Numbers_2008,Snap_Learners_2009,Educator_Numbers_2009,Snap_Learners_2010,Educator_Numbers_2010,Snap_Learners_2011,Educator_Numbers_2011,Snap_Learners_2012,Educator_Numbers_2012,MAIN_SATELITE,MAIN_NATEMIS,MAIN_INSTITUTION,BOARDING SCHOOL,FEMALE BOARDERS,MALE BOARDERS,TOTAL BOARDERS
992201201,992201201,9,LP,DENDRON,DENDRON,DENDRON,DENDRON,OPEN,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,PRIMARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,800326,410201,TO BE UPDATED,7212174,DENDRON SECONDARY,29.32818,-23.36067,NEIMS 2007,100,PIETERSBURG,DC35,CAPRICORN DISTRICT MUNICIPALITY,LIM353,MOLEMOLE LOCAL MUNICIPALITY,93503010,10,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,CAPRICORN,BOCHUM EAST,02-Jan-00,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,m k,matsapola,1007,KEISER ST,STREET,1007 KEISER ST STREET,,DENDRON 0715,DENDRON,0715,"1007 KEISER ST STREET,DENDRON 0715,DENDRON,",P.O.BOX 1312,DENDRON,0715,"P.O.BOX 1312,DENDRON,0715",0155010855,0835856140,TO BE UPDATED,YES,TO BE UPDATED,3,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,YES,99,FALSE,TRUE,NOT MOVED,TO BE UPDATED,LP,LP,992201201,992201201,TO BE UPDATED,TO BE UPDATED,02-Jan-00,NOT MOVED,LP992201201,0,TO BE UPDATED,TO BE UPDATED,842,18,724,16,924,24,977,26,1010,30,1135,31,,,,TRUE,19,13,32
924640064,924640064,9,LP,BOPEDIBAPEDI,BOPEDIBAPEDI,BOPEDIBAPEDI,BOPEDIBAPEDI,OPEN,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,SECONDARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,TO BE UPDATED,TO BE UPDATED,LEBOWA,800977,411734,TO BE UPDATED,7651101,BOPEDIBAPEDI SECONDA,29.75368,-24.727,NEIMS 2007,TO BE UPDA,NEBO,DC47,GREATER SEKHUKHUNE DISTRICT MUNICIPALITY,LIM473,MAKHUDUTHAMAGA LOCAL MUNICIPALITY,90302020,20,92006002,GA-MARISHANE,NOT APPLICABLE,GREATER SEKHUKHUNE,NGWARITSI,02-Jan-00,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,M I,DOLAMO,84,,STAND,84  STAND,GAMARISHANE,MAKGOPONG,MARISHANE,1064,"84  STAND,GAMARISHANE,MAKGOPONG,MARISHANE,1064",P.O.BOX 61,MARISHANE,1064,"P.O.BOX 61,MARISHANE,1064",0132190004,0828219401,RURAL,YES,TO BE UPDATED,2,Y,SEKHUKHUNE,RURAL,02-Jan-00,YES,99,TRUE,TRUE,NOT MOVED,TO BE UPDATED,LP,LP,924640064,924640064,TO BE UPDATED,TO BE UPDATED,02-Jan-00,NOT MOVED,LP924640064,0,TO BE UPDATED,TO BE UPDATED,894,25,871,24,868,32,906,31,905,34,896,35,,,,TRUE,127,69,196
441701191,441701191,4,FS,ED-U-COLLEGE QQ II/S,ED-U-COLLEGE QQ II/S,ED-U-COLLEGE QQ CI/S,ED-U-COLLEGE QQ CI/S,OPEN,OPEN,INDEPENDENT,ORDINARY SCHOOL,ORDINARY SCHOOL,INTERMEDIATE SCHOOL,INTERMEDIATE SCHOOL,ORDINARY SCHOOL,PRIVATE,PRIVATE,INDEPENDENT,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,3193007,TO BE UPDATED,28.782358,-28.518075,FSED 2007,333,WITSIESHOEK,DC19,THABO MOFUTSANYANE DISTRICT MUNICIPALITY,FS194,MALUTI A PHOFUNG LOCAL MUNICIPALITY,41904028,28,41506012,SETASENG,NOT APPLICABLE,THABO MOFUTSANYANA,29,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,3/29/2012 3:37:03 PM,UNKNOWN,M H,KEYTER,,LEFIKA,AREA,LEFIKA AREA,,LEFIKA,BETHLEHEM,9700,"LEFIKA AREA,LEFIKA,BETHLEHEM,9700",P.O.BOX 1932,BETHLEHEM,9700,"P.O.BOX 1932,BETHLEHEM,9700",058-7132525,0828257231,Urban,No,NONE,,Y,MALUTI-A-PHOFUNG,RURAL,12-Jul-05,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,FS,FS,441701191,441701191,YES,TO BE UPDATED,04-Mar-08,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,413,17,443,16,463,16,467,18,462,21,469,25,,,,TRUE,,1,1
443907243,443907243,4,FS,ST PAUL'S  P/S,ST PAUL'S  P/S,ST PAUL'S  P/S,ST PAUL'S  P/S,OPEN,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),126562,930044,7479,99,TO BE UPDATED,26.821899,-29.210278,FSED 2007,359,THABA 'NCHU,DC17,MOTHEO DISTRICT MUNICIPALITY,FS172,MANGAUNG LOCAL MUNICIPALITY,41702040,40,40510009,RATLOU,NOT APPLICABLE,MOTHEO,22,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,3/29/2012 3:37:03 PM,UNKNOWN,M G,MODUKA ,808,VLENTER,LOCATION,808 VLENTER LOCATION,,THABA NCHU 18,THABANCHU,9775,"808 VLENTER LOCATION,THABA NCHU 18,THABANCHU,9775",P.O.BOX 1237,GARAPULANA,9775,"P.O.BOX 1237,GARAPULANA,9775",-0825260547,0825260457,Urban,Yes,ABCDE,3,N,NOT APPLICABLE,NOT APPLICABLE,,YES,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,FS,FS,443907243,443907243,YES,TO BE UPDATED,04-Mar-08,NOT MOVED,FS43907243,0,TO BE UPDATED,TO BE UPDATED,887,24,853,24,,24,965,26,984,27,934,28,,,,TRUE,1,,1
443907217,443907217,4,FS,ST AUGUSTINES P/S,ST AUGUSTINES P/S,ST AUGUSTINES P/S,ST AUGUSTINES P/S,OPEN,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),126561,930043,7478,3173022,TO BE UPDATED,26.820115,-29.188345,FSED 2007,359,THABA 'NCHU,DC17,MOTHEO DISTRICT MUNICIPALITY,FS172,MANGAUNG LOCAL MUNICIPALITY,41702042,42,40510003,BULTFONTEIN EXT 3,NOT APPLICABLE,MOTHEO,40,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,3/29/2012 3:37:03 PM,UNKNOWN,M C,MHOLO,3035,ONE,UNIT,3035 ONE UNIT,,SELOSESHA,THABANCHU,9783,"3035 ONE UNIT,SELOSESHA,THABANCHU,9783",P.O.BOX 222,SELOSESHA,9783,"P.O.BOX 222,SELOSESHA,9783",051-8732415,084 310788,Urban,Yes,ABCDE,3,N,NOT APPLICABLE,NOT APPLICABLE,,YES,0,FALSE,TRUE,NOT MOVED,TO BE UPDATED,FS,FS,443907217,443907217,YES,TO BE UPDATED,04-Mar-08,NOT MOVED,FS43907217,0,TO BE UPDATED,TO BE UPDATED,641,17,654,19,,17,496,19,479,19,475,19,,,,TRUE,62,47,109
909132044,909132044,9,LP,GROENVLEI,GROENVLEI,GROENVLEI,GROENVLEI,OPEN,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,SECONDARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,TO BE UPDATED,TO BE UPDATED,HOUSE OF ASSEMBLY(HOA),850039,413666,TO BE UPDATED,7133116,GROENVLEI SECONDARY,27.32415,-24.25983,NEIMS 2007,8,THABAZIMBI,DC36,WATERBERG DISTRICT MUNICIPALITY,LIM361,THABAZIMBI LOCAL MUNICIPALITY,93601001,99,91412004,THABAZIMBI NU,NOT APPLICABLE,WATERBERG,THABAZIMBI,02-Jan-00,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,M A,MAKWELA,,THABAZIMBI-SENTRUIM,ROAD,THABAZIMBI-SENTRUIM ROAD,,SENTRUM,THABAZIMBI,0380,"THABAZIMBI-SENTRUIM ROAD,SENTRUM,THABAZIMBI,0380",P.O.BOX 952,THABAZIMBI,0380,"P.O.BOX 952,THABAZIMBI,0380",0147790680,0828093867,RURAL,YES,TO BE UPDATED,1,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,YES,579,FALSE,TRUE,NOT MOVED,TO BE UPDATED,LP,LP,909132044,909132044,TO BE UPDATED,TO BE UPDATED,02-Jan-00,NOT MOVED,LP909132044,0,TO BE UPDATED,TO BE UPDATED,91,6,77,5,102,8,145,8,179,8,172,8,,,,TRUE,46,44,90
500171014,171014,5,KZ,JAMES NXUMALO AGRICULTURAL H,JAMES NXUMALO,JAMES NXUMALO AGRICULTURAL H,JAMES NXUMALO AGRICULTURAL H,OPEN,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,SPECIAL NEEDS EDUCATION SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,KWAZULU NATAL EDUCATION DEPARTMENT,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,5112213,JAMES NXUMALO AGRICULTURAL HIG,31.398667,-28.344667,NEIMS 2007,221,MTONJANENI,DC26,ZULULAND DISTRICT MUNICIPALITY,KZN266,ULUNDI LOCAL MUNICIPALITY,52606020,20,53109033,WITVOLOOS,ZULULAND,VRYHEID,MAHLABATHINI,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,M .S,MFEKA,66,R FORT NOLELA,,66 R FORT NOLELA ,,,ULUNDI,3838,"66 R FORT NOLELA,ULUNDI,3838",PRIVATE BAG X48,ULUNDI,3838,"PRIVATE BAG X48,ULUNDI,3838",0358791075,0829276722,RURAL,NO,NONE,,Y,ZULULAND,RURAL,02-Jan-00,,0,TRUE,TRUE,NOT MOVED,TO BE UPDATED,KZ,KZ,500171014,500171014,TO BE UPDATED,TO BE UPDATED,02-Jan-00,NOT MOVED,KZ171014,0,TO BE UPDATED,TO BE UPDATED,472,21,454,21,410,21,455,23,477,19,457,23,,,,TRUE,230,180,410
600100536,100536,6,NW,IKGOMOTSENG PUBLIC PRIMARY SCHOOL,IKGOMOTSENG,IKGOMOTSENG PUBLIC PRIMARY SCHOOL,IKGOMOTSENG PUBLIC PRIMARY SCHOOL,OPEN,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,PRIMARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),82550,82550,TO BE UPDATED,99,NOT APPLICABLE,25.29701,-27.20498,NEIMS 2007,85,SCHWEIZER-RENEKE,DC39,BOPHIRIMA DISTRICT MUNICIPALITY,NW393,MAMUSA LOCAL MUNICIPALITY,63903004,4,61303000,NONE,DR RUTH SEGOMOTSI MOMPATI,TALEDI,MAMUSA,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,M .D,MASIU,3563,MORUPAPIRI,STREET,3563 MORUPAPIRI STREET,SCHWEIZERRENEKE,MAMUSA,SCHEIZER RENEKE,2780,"3563 MORUPAPIRI S STREET,SCHWEIZERRENEKE,MAMUSA,SCHEIZER RENEKE,2780",P.O.BOX 75,SCHWEIZERRENEKE,2780,"P.O.BOX 75,SCHWEIZERRENEKE,2780",0539631647,0835936104,TO BE UPDATED,YES,TO BE UPDATED,3,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,YES,0,FALSE,TRUE,NOT MOVED,TO BE UPDATED,NW,NW,600100536,600100536,YES,DECEMBER 2007 SUBMISSION,01-Dec-07,NOT MOVED,NW100536,0,TO BE UPDATED,TO BE UPDATED,1311,29,1264,30,1244,42,1211,33,1231,34,1294,33,,,,TRUE,,3,3
600101941,101941,6,NW,SEKOLOPO MIDDLE SCHOOL,SEKOLOPO,SEKOLOPO MIDDLE SCHOOL,SEKOLOPO MIDDLE SCHOOL,OPEN,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,SECONDARY SCHOOL,INTERMEDIATE SCHOOL,COMPREHENSIVE,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,960218,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,25.47079,-25.946,NEIMS 2007,5,MOLOPO,DC38,CENTRAL DISTRICT MUNICIPALITY,NW383,MAFIKENG LOCAL MUNICIPALITY,63803026,26,60806001,MADIBE,NGAKA MODIRI MOLEMA,REKOPANTSWE,MONTSHIOA STADT,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,M .D,MASHI,,MORWATSHETLHA,VILLAGE,MORWATSHETLHA VILLAGE,,MORATSHETLHA,MAFIKENG,2745,"MORWATSHETLHA VILLAG,MORATSHETLHA,MAFIKENG,2745",PRIVATE BAG X2168,MAFIKENG,2745,"PRIVATE BAG X2168,MAFIKENG,2745",0832607844,0832607844,TO BE UPDATED,YES,TO BE UPDATED,2,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,YES,0,FALSE,TRUE,NOT MOVED,TO BE UPDATED,NW,NW,600101941,600101941,YES,DECEMBER 2007 SUBMISSION,01-Dec-07,NOT MOVED,NW101941,0,TO BE UPDATED,TO BE UPDATED,293,10,274,10,294,9,323,9,346,10,357,9,,,,TRUE,,1,1
600101672,101672,6,NW,BOYS HIGH POTCHEFSTROOM,BOYS,BOYS HIGH  POTCHEFSTROOM,BOYS HIGH  POTCHEFSTROOM,OPEN,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,SPECIAL NEEDS EDUCATION SCHOOL,SECONDARY SCHOOL,COMPREHENSIVE,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),89117,89117,TO BE UPDATED,9225095,POTCHEFSTROOM BOYS HIGH,27.08981,-26.70894,NEIMS 2007,265,POTCHEFSTROOM,DC40,SOUTHERN DISTRICT MUNICIPALITY,NW402,POTCHEFSTROOM LOCAL MUNICIPALITY,64002002,2,61803015,POTCHEFSTROOM CENTRAL,DR KENNETH KAUNDA,POTCHEFSTROOM,SUPER A,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,M .C,CARTWRIGHT,,KRUGER,STREET,KRUGER STREET,,,POTCHEFSTROOM,,"KRUGER STREET,POTCHEFSTROOM,",PRIVATE BAG X45,POTCHEFSTROOM,2520,"PRIVATE BAG X45,POTCHEFSTROOM,2520",0182945339,,TO BE UPDATED,YES,TO BE UPDATED,,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,,0,TRUE,TRUE,NOT MOVED,TO BE UPDATED,NW,NW,600101672,600101672,YES,DECEMBER 2007 SUBMISSION,01-Dec-07,NOT MOVED,NW101672,0,TO BE UPDATED,TO BE UPDATED,550,32,541,24,554,30,565,32,548,30,552,26,,,,TRUE,,307,307
700131359,131359,7,GT,ROEDEAN SCHOOL (SA),ROEDEAN SCHOOL (SA),ROEDEAN SCHOOL (SA),ROEDEAN SCHOOL (SA),OPEN,OPEN,INDEPENDENT,ORDINARY SCHOOL,ORDINARY SCHOOL,COMBINED SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,PRIVATE,PRIVATE,HOUSE OF ASSEMBLY(HOA),TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,28.041026479,-26.1728611303,GDE2010,321,JOHANNESBURG,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400087,87,77409218,PARKTOWN,NOT APPLICABLE,JOHANNESBURG EAST,NOT APPLICABLE,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,M,WILLIAMS,,PRINCIPALOFWALESTERRACE,,PRINCIPALOFWALESTERRACE,,PARKTOWN,JOHANNESBURG,2041,"PRINCIPALOFWALESTERRACE,PARKTOWN,JOHANNESBURG,2041",PRIVATE BAG X3031,HOUGHTON,2041,"PRIVATE BAG X3031,HOUGHTON,2041",0116473200,,URBAN,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,GT,GT,700131359,700131359,YES,DECEMBER 2007 SUBMISSION,01-Dec-07,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,796,90,806,82,788,89,805,91,805,93,806,89,,,,TRUE,83,,83
442411249,442411249,4,FS,SAREL CILLIERS  C/S,SAREL CILLIERS  C/S,SAREL CILLIERS  C/S,SAREL CILLIERS  C/S,OPEN,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,COMBINED SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),130220,196304,2845,3202041,SAREL CILLIERS,27.570085,-27.24085,FSED 2007,330,KOPPIES,DC20,FEZILE DABI DISTRICT MUNICIPALITY,FS203,NGWATHE LOCAL MUNICIPALITY,42003006,6,41803000,KOPPIES SP,NOT APPLICABLE,FEZILE DABI,40,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,3/29/2012 3:37:03 PM,UNKNOWN,M,WILLEMSE,5,DIRKIE UYS,STREET,5 DIRKIE UYS STREET,,,KOPPIES,9540,"5 DIRKIE UYS STREET,KOPPIES,9540",P.O.BOX 50,KOPPIES,9540,"P.O.BOX 50,KOPPIES,9540",056-7771869,0799550992,Urban,Yes,ABCDE,3,N,NOT APPLICABLE,NOT APPLICABLE,,YES,0,FALSE,TRUE,NOT MOVED,TO BE UPDATED,FS,FS,442411249,442411249,YES,TO BE UPDATED,04-Mar-08,NOT MOVED,FS42411249,0,TO BE UPDATED,TO BE UPDATED,408,14,480,19,434,18,629,21,628,29,669,29,,,,TRUE,2,3,5
700231472,231472,7,GT,WATERKLOOF HOUSE PREPARATORY,WATERKLOOF HOUSE PREPARATORY,WATERKLOOF HOUSE PREPARATORY,WATERKLOOF HOUSE PREPARATORY,OPEN,OPEN,INDEPENDENT,ORDINARY SCHOOL,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PRIVATE,PRIVATE,HOUSE OF ASSEMBLY(HOA),TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,28.2320816671,-25.7662483335,GDE2010,TO BE UPDA,TO BE UPDATED,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79600056,56,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,TSHWANE SOUTH,NOT APPLICABLE,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,M,WHITELAW,73,CHARLES,STREET,73 CHARLES STREET,,BROOKLYN,PRETORIA,0181,"73 CHARLES STREET,BROOKLYN,PRETORIA,0181",POST OFFICE,BROOKLYN,0181,"POST OFFICE,BROOKLYN,0181",0124605221,,URBAN,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,GT,GT,700231472,700231472,YES,DECEMBER 2007 SUBMISSION,01-Dec-07,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,408,28,412,29,411,28,413,32,430,37,428,39,,,,TRUE,,10,10
700130278,130278,7,GT,DOMINICAN CONVENT SCHOOL (BELGRAVIA),DOMINICAN CONVENT SCHOOL (BELGRAVIA),DOMINICAN CONVENT SCHOOL (BELGRAVIA),DOMINICAN CONVENT SCHOOL (BELGRAVIA),OPEN,OPEN,INDEPENDENT,ORDINARY SCHOOL,ORDINARY SCHOOL,COMBINED SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,PRIVATE,PRIVATE,HOUSE OF ASSEMBLY(HOA),TO BE UPDATED,TO BE UPDA,TO BE UPDATED,8130278,NOT APPLICABLE,28.0752983337,-26.2046283334,GDE2010,321,JOHANNESBURG,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400061,61,77409125,JEPPESTOWN,NOT APPLICABLE,JOHANNESBURG EAST,NOT APPLICABLE,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,M,THIEL,143,PARK,PARK,143 PARK PARK,BELGRAVIA,BELGRAVIA,JOHANNESBURG,2043,"143 PARK PARK,BELGRAVIA,BELGRAVIA,JOHANNESBURG,2043",P.O.BOX 33619,JEPPESTOWN,2043,"P.O.BOX 33619,JEPPESTOWN,2043",0116146043,0824456070,URBAN,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,GT,GT,700130278,700130278,YES,DECEMBER 2007 SUBMISSION,01-Dec-07,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,697,51,680,47,711,54,765,58,800,62,834,72,,,,TRUE,4,1,5
600104106,104106,6,NW,SOL PLAATJIE SECONDARY SCHOOL,SOL PLAATJIE,SOL PLAATJIE SECONDARY SCHOOL,SOL PLAATJIE SECONDARY SCHOOL,OPEN,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,SPECIAL NEEDS EDUCATION SCHOOL,SECONDARY SCHOOL,COMPREHENSIVE,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,9424216,SOL PLAATJE SECONDARY SCHOOL,25.62228,-25.81967,NEIMS 2007,5,MOLOPO,DC38,CENTRAL DISTRICT MUNICIPALITY,NW383,MAFIKENG LOCAL MUNICIPALITY,63803006,6,TO BE UPDATED,TO BE UPDATED,NGAKA MODIRI MOLEMA,MAFIKENG,BOTSHABELO,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,M,SANASSIEE,6,MAKHENE,DRIVE,6 MAKHENE DRIVE,,UNIT6,MMABATHO,2735,"6 MAKHENE DRIVE,UNIT6,MMABATHO,2735",P.O.BOX 3929,MMABATHO,2735,"P.O.BOX 3929,MMABATHO,2735",0183861464,0823741825,TO BE UPDATED,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,NW,NW,600104106,600104106,YES,DECEMBER 2007 SUBMISSION,01-Dec-07,NOT MOVED,NW104106,0,TO BE UPDATED,TO BE UPDATED,831,31,,,852,31,844,33,855,33,833,33,,,,TRUE,1,,1
108006016,0108006016,1,WC,BRIDGE HOUSE SCHOOL,BRIDGE HOUSE,BRIDGE HOUSE SCHOOL,BRIDGE HOUSE SCHOOL,OPEN,OPEN,INDEPENDENT,ORDINARY SCHOOL,TO BE UPDATED,COMBINED SCHOOL,COMBINED SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,006016,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,19.029346,-33.881181,WCED,175,PAARL,DC2,CAPE WINELANDS DISTRICT MUNICIPALITY,WC023,DRAKENSTEIN LOCAL MUNICIPALITY,10204001,99,10702001,PAARL NU,NOT APPLICABLE,CAPE WINELANDS,01,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,M,RUSSEL,,BO-WATERVAL,FARM,BO-WATERVAL FARM,,GROOT-DRAKENSTEIN,GROOT DRAKENSTEIN,7690,"BO-WATERVAL FARM,GROOT-DRAKENSTEIN,GROOT DRAKENSTEIN,7690",P.O.BOX 444,FRANSCHHOEK,7690,"P.O.BOX 444,FRANSCHHOEK,7690",0218748100,0832709298,RURAL,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,108006016,108006016,YES,DECEMBER 2007 SUBMISSION,01-Dec-07,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,612,75,525,74,640,77,652,76,677,79,697,88,,,,TRUE,30,36,66
700400008,400008,7,GT,FOUNDERS COMMUNITY SCHOOL,FOUNDERS COMMUNITY SCHOOL,FOUNDERS COMMUNITY SCHOOL,FOUNDERS COMMUNITY SCHOOL,OPEN,OPEN,INDEPENDENT,ORDINARY SCHOOL,ORDINARY SCHOOL,COMBINED SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,PRIVATE,PRIVATE,NEW EDUCATION DEPARTMENT,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,8400008,FOUNDERS COMMUNITY SCHOOL,28.1940949999,-25.7587933331,GDE2010,TO BE UPDA,TO BE UPDATED,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79600060,60,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,TSHWANE SOUTH,NOT APPLICABLE,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,M,PHAGO,600,VANDERWALTST,,600 VANDERWALTST ,,BEREA PARK,PRETORIA,0001,"600 VANDERWALTST,BEREA PARK,PRETORIA,0001",P.O.BOX 853,PRETORIA,0001,"P.O.BOX 853,PRETORIA,0001",0123229908,0822267622,URBAN,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,GT,GT,700400008,700400008,YES,DECEMBER 2007 SUBMISSION,01-Dec-07,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,756,25,582,22,542,24,450,24,446,24,461,27,,,,TRUE,1,5,6
