NatEmis,EmisNo,ProvinceCD,Province,Institution_Name,Name,Status,Sector,Type_DoE,Phase_DoE,Specialisation,OwnerLand,OwnerBuildings,ExDept,PaypointNo,ComponentNo,ResponsibilityCode,ExamNo,New_ExamsNo,ExamCentre,GIS_Long,GIS_Lat,GISSource,MagDist_Code,Magisterial_District,DMunCode,DMunName,LMunCode,LMunName,Ward_ID,Ward,SP_Code,SP_Name,EIRegion,EIDistrict,EICircuit,AddrInit,Addressee,Street_No,Street,StreetType,StreetName,Township_Village,Suburb,Town_City,Postal Code,StreetAddress,Box_P_Bag,Post Office,Box_Bag Postal_Code,PostalAddress,Telephone,Facsimile,cellno,Urban_Rural,Section21,Section21_Funct,Quintile,NAS,NodalArea,NAT,RegistrationDate,NoFeeSchool,Allocation,Dinaledi_Schools,Quids_Up_School,GIS_ERROR,Snap_Learners_2007,Educator_Numbers_2007,Snap_Learners_2008,Educator_Numbers_2008,Snap_Learners_2009,Educator_Numbers_2009,Snap_Learners_2010,Educator_Numbers_2010,Snap_Learners_2011,Educator_Numbers_2011,MAIN_SATELITE,MAIN_NATEMIS,MAIN_INSTITUTION,BOARDING SCHOOL,FEMALE BOARDERS,MALE BOARDERS,TOTAL BOARDERS
700120527,120527,7,GT,FUTURASKOOL,FUTURA,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),911005,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,27.9990500001,-26.2530883331,GDE2009,321,JOHANNESBURG,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400054,54,77409191,MOFFATT VIEW,NOT APPLICABLE,JOHANNESBURG CENTRAL,TO BE UPDATED,AP,BOTHMA,50,LEIPOLDT,STREET,50 LEIPOLDT  STREET,,RIDGEWAY,JOHANNESBURG,1821,"50 LEIPOLDT STREET,RIDGEWAY,JOHANNESBURG,1821",P.O. BOX 90943,GIYANI,"P.O. BOX 90943,GIYANI,2013","P.O. BOX 90943,GIYANI,2013",0114333248,0865100514,0842225562,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,317,70,,,,FALSE,,,
700240721,240721,7,GT,DR GEORGE MUKHARI SCHOOL,GA-RANKUWA,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,OTHER,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),903004,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,28.0123866666,-25.619576667,GDE2009,205,WONDERBOOM,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79600032,32,77605001,GA-RANKUWA ZONE 2,NOT APPLICABLE,TSHWANE WEST,TO BE UPDATED,L .K,MTHETHWA,2365,PILANE,STREET,2365 PILANE  STREET,,GA-RANKUWA,PRETORIA,0001,"2365 PILANE STREET,GA-RANKUWA,PRETORIA,0001",P.O. BOX 2365,GIYANI,"P.O. BOX 2365,GIYANI,0001","P.O. BOX 2365,GIYANI,0001",0125293796,0125600717,0825577330,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,61,37,,,,FALSE,,,
904222640,904222640,9,LP,GENERAAL PIET JOUBERT SCHOOL,GENERAAL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,MILD AND MODERATELY HANDICAPPED / PRE VOCATIONAL,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),99,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,29.47373,-23.90578,NEIMS 2007,100,PIETERSBURG,DC35,CAPRICORN DISTRICT MUNICIPALITY,LIM354,POLOKWANE LOCAL MUNICIPALITY,93504022,22,91215002,BENDOR,NOT APPLICABLE,CAPRICORN,PIETERSBURG,N,PIETERSE,56,WEBSTER 56,STREET,56 WEBSTER 56  STREET,,,POLOKWANE,0700,"56 WEBSTER 56 STREET,POLOKWANE,0700",PRIVATE BAG X9402,PIETERSBURG,"PRIVATE BAG X9402,PIETERSBURG,0699","PRIVATE BAG X9402,PIETERSBURG,0699",0152959265,0152912937,0828784618,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,614,213,,,,FALSE,,,
800005819,800005819,8,MP,HOËRSKOOL GEORGE HOFMEYR,GEORGE HOFMEYR,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,BEHAVIOURAL PROBLEMS,PUBLIC,TO BE UPDATED,TRANSVAAL EDUCATION DEPARTMENT(TED),200042,200042,800005819,NOT APPLICABLE,6191809,GEORGE HOFMEYER HIGH SCHOOL,29.2383,-26.93559,NEIMS 2007,123,STANDERTON,DC30,GERT SIBANDE DISTRICT MUNICIPALITY,MP305,LEKWA LOCAL MUNICIPALITY,83005011,11,TO BE UPDATED,TO BE UPDATED,GERT SIBANDE,NOT APPLICABLE,STANEAST,P.W,BESTER,69,COLIANY,STREET,69 COLIANY STREET,,,STANDERTON,,"69 COLIANY STREET,STANDERTON,",PRIVATE BAG X2002,STANDERTON,"PRIVATE BAG X2002,STANDERTON,2430","PRIVATE BAG X2002,STANDERTON,2430",0177140151,0177140722,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,15-Jul-92,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,92,79,,,,FALSE,,,
300010702,10702,3,NC,GEORGE KEKANA SECURE CARE SCHOOL,GEORGE KEKANA,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,BEHAVIOURAL PROBLEMS,PUBLIC,TO BE UPDATED,DEPARTMENT OF EDUCATION AND TRAINING(DET),74418,970280,9421,NOT APPLICABLE,,NOT APPLICABLE,24.74896,-28.71871,NEIMS 2007,190,KIMBERLEY,DC9,FRANCES BAARD DISTRICT MUNICIPALITY,NC091,SOL PLAATJIE LOCAL MUNICIPALITY,30901013,13,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,FRANCES BAARD,NOTAPPLICABLE,B.M,MABINA,296,LANG,STREET,296 LANG  STREET,,GALESHEWE,KIMBERLEY,8335,"296 LANG STREET,GALESHEWE,KIMBERLEY,8335",P.O.BOX  8055,GIYANI,"P.O.BOX  8055,GIYANI,8345","P.O.BOX  8055,GIYANI,8345",0538713674,0538715376,0824427730,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,Y,GALESHEWE,URBAN,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,70,7,31,8,,,,,60,34,SATELITE,,,FALSE,,,
105315606,0105315606,1,WC,GLENBRIDGE SPECIAL SCHOOL,GLENDALE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,315606,5978,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,18.4627806,-34.04990226,WCED,64,WYNBERG,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100071,71,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO SOUTH,CIRCUIT3,D. J. C,THIART,35391,MAIN,ROAD,35391 MAIN  ROAD,,HEATHFIELD,WYNBERG,,"35391 MAIN ROAD,HEATHFIELD,WYNBERG,",P.O. BOX 30055,TOKAI,"P.O. BOX 30055,TOKAI,8001","P.O. BOX 30055,TOKAI,8001",0217122075,0217121540,0837002429,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,98,41,,,,FALSE,,,
111007560,0111007560,1,WC,GLORIA BOTHA SCHOOL,GLORIA,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,18.82634858,-34.11330014,WCED,63,STRAND,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,TO BE UPDATED,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100083,83,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO EAST,CIRCUIT7,WM,HOLDT,2,SARATOGA,STREET,2 SARATOGA  STREET,,,STRAND,,"2 SARATOGA STREET,STRAND,",2 SARATOGA CRESCENT,VICTORIA PARK,"2 SARATOGA CRESCENT,VICTORIA PARK,7140","2 SARATOGA CRESCENT,VICTORIA PARK,7140",0218012184,0218548719,0825893541,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,27,15,,,,FALSE,,,
500150627,150627,5,KZ,GOLDEN GATEWAY,GOLDEN GATEWAY,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,TO BE UPDATED,TO BE UPDATED,62353,60128,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,30.96092,-29.87683,NEIMS 2007,34,DURBAN,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,59200029,29,TO BE UPDATED,TO BE UPDATED,ETHEKWINI,UMLAZI,DURBAN CENTRAL,MRS.C.J,JACOB,893,BELLAIR,ROAD,893 BELLAIR ROAD,,CATO MANOR,DURBAN,4091,"893 BELLAIR ROAD,CATO MANOR,DURBAN,4091",POST OFFICE 4091,CATO MANOR,"POST OFFICE 4091,CATO MANOR,4091","POST OFFICE 4091,CATO MANOR,4091",0312612174,0312614903,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,194,38,,,,FALSE,,,
500150664,150664,5,KZ,GOLDEN HOURS SPECIAL,GOLDEN HOURS,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,TO BE UPDATED,TO BE UPDATED,70086,72006,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,31.03418,-29.80182,NEIMS 2007,34,DURBAN,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,59200036,36,TO BE UPDATED,TO BE UPDATED,ETHEKWINI,UMLAZI,DURBAN CENTRAL,G,BROWN,160,SOOFIE SAHEB,DRIVE,160 SOOFIE SAHEB DRIVE,,DURBAN NORTH,DURBAN,4065,"160 SOOFIE SAHEB DRIVE,DURBAN NORTH,DURBAN,4065",P.O.BOX 35218,NORTHWAY,"P.O.BOX 35218,NORTHWAY,4051","P.O.BOX 35218,NORTHWAY,4051",0315642350,0315632690,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,156,66,,,,FALSE,,,
500150775,150775,5,KZ,GOLDEN STEPS,GOLDEN STEPS,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,99,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,31.04756,-29.58953,NEIMS 2007,33,INANDA,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,59200060,60,TO BE UPDATED,TO BE UPDATED,ETHEKWINI,PINETOWN,PHOENIX,B.C,SINGH,,OFF NDWEDWE,ROAD,OFF NDWEDWE ROAD,,HAZELMERE,VERULAM,4340,"OFF NDWEDWE ROAD,HAZELMERE,VERULAM,4340",P.O.BOX 1100,VERULAM,"P.O.BOX 1100,VERULAM,4340","P.O.BOX 1100,VERULAM,4340",0325333870,0325333870,0828247543,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,181,57,,,,FALSE,,,
700133454,133454,7,GT,GOUDVELD VAARDIGHEIDSSKOOL,GOUDVELD,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,MILD AND MODERATELY HANDICAPPED,PUBLIC,PUBLIC,HOUSE OF REPRESENTATIVES(HOR),910004,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,27.9938016668,-26.202855,GDE2009,321,JOHANNESBURG,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400068,68,77426013,JABAVU,NOT APPLICABLE,JOHANNESBURG NORTH,TO BE UPDATED,C,KHAN,8,WINSTON,STREET,8 WINSTON  STREET,,HOMESTEAD PARK,JOHANNESBURG,2042,"8 WINSTON STREET,HOMESTEAD PARK,JOHANNESBURG,2042",P.O. BOX 43522,GIYANI,"P.O. BOX 43522,GIYANI,6539","P.O. BOX 43522,GIYANI,6539",0118378649,0118370113,0764813379,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,820,197,SATELITE,,,FALSE,,,
600270082,600270082,6,NW,GOUDWESSKOOL,GOUDWES,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),902002,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,27.38044,-26.36956,NEIMS 2007,266,OBERHOLZER,DC40,SOUTHERN DISTRICT MUNICIPALITY,NW405,MERAFONG CITY LOCAL MUNICIPALITY,74804012,12,70205029,WEST PORGES,DR RUTH SEGOMOTSI MOMPATI,POTCHEFSTROOM,TO BE UPDATED,MR. J,ROBERTSE,,PEPANI,STREET,PEPANI STREET,,,CARLETONVILLE,,"PEPANI STREET,CARLETONVILLE,",PRIVATE BAG X2037,CARLETONVILLE,"PRIVATE BAG X2037,CARLETONVILLE,2500","PRIVATE BAG X2037,CARLETONVILLE,2500",0187886669,0187884111,0829298075,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,13-Jun-07,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,,79,,,,FALSE,,,
700270082,270082,7,GT,GOUDWESSKOOL,GOUDWES,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,MILD MENTAL DISABILITY,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),902002,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,27.3796168652,-26.3602256753,GDE2009,266,OBERHOLZER,DC40,SOUTHERN DISTRICT MUNICIPALITY,NW405,MERAFONG CITY LOCAL MUNICIPALITY,74804017,17,70205029,WEST PORGES,NOT APPLICABLE,GAUTENG WEST,TO BE UPDATED,J,ROBBERTSE,16,PEPANI,STREET,16 PEPANI  STREET,,EXTENTION 8,CARLETONVILLE,2499,"16 PEPANI STREET,EXTENTION 8,CARLETONVILLE,2499",PRIVATE BAG X2037,CARLETONVILLE,"PRIVATE BAG X2037,CARLETONVILLE,2500","PRIVATE BAG X2037,CARLETONVILLE,2500",0187886669,0187884111,0829298075,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,13-Jun-07,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,325,51,,,,FALSE,,,
922223367,922223367,9,LP,GRACE AND HOPE CENTRE,GRACE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,MILD TO MODERATELY HANDICAPPED AND SEVERELY MENTALLY HANDICAPPED ,PUBLIC,PUBLIC,TO BE UPDATED,890010,2350,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,29.39372,-23.85947,NEIMS 2007,101,SESHEGO,DC35,CAPRICORN DISTRICT MUNICIPALITY,LIM354,POLOKWANE LOCAL MUNICIPALITY,93504013,13,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,CAPRICORN,PIETERSBURG,M.K,MONYAMANE,1,ZONE 1,ZONE,1 ZONE 1  ZONE,,,SESHEGO,0742,"1 ZONE 1 ZONE,SESHEGO,0742",P.O.BOX103,,"P.O.BOX103,,0742","P.O.BOX103,,0742",0152231086,0152237849,0739479371,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,475,158,,,,FALSE,,,
993305501,993305501,9,LP,GRACE AND LOVE,GRACE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,99,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,DC34,VHEMBE DISTRICT MUNICIPALITY,LIM343,THULAMELA LOCAL MUNICIPALITY,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,VHEMBE,MUTSHINDUDI,THE,MANAGER,,TSHILAPFENETSHAMUDZINGA,,TSHILAPFENETSHAMUDZINGA,,NEXTTOSCRAPYARD,,0971,"TSHILAPFENETSHAMUDZINGA ,NEXTTOSCRAPYARD,0971",P.O.BOX535,VHUFULI,"P.O.BOX535,VHUFULI,0971","P.O.BOX535,VHUFULI,0971",0159636450,0159636450,0822187521,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,8,,,,,,,140,44,,,,FALSE,,,
200101027,101027,2,EC,GRAHAMSTOWN AMASANGO CAREER SCHOOL,GRAHAMSTOWN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,SPECIAL NEEDS EDUCATION,PUBLIC,TO BE UPDATED,TO BE UPDATED,094241,094241,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,26.5341,-33.3745,NEIMS 2007,162,ALBANY,DC10,CACADU DISTRICT MUNICIPALITY,EC104,MAKANA LOCAL MUNICIPALITY,21004001,99,20403000,NONE,NOT APPLICABLE,GRAHAMSTOWN,CIRCUIT2,M.J,BRADSHAW,,STATION YARD OF VICTORIA,ROAD,STATION YARD OF VICTORIA ROAD,,TANTJI,GRAHAMSTOWN,6139,"STATION YARD OF VICTORIA ROAD,TANTJI,GRAHAMSTOWN,6139",POST OFFICE 6139,GRAHAMSTOWN,"POST OFFICE 6139,GRAHAMSTOWN,6139","POST OFFICE 6139,GRAHAMSTOWN,6139",0466225280,0466225280,0835429555,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,124,74,,,,FALSE,,,
700400161,400161,7,GT,GRAIGLANDS REMEDIAL SCHOOL,GRAIGLANDS,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,LEARNING DISABILITY,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,28.02484,-26.12207,GDE2010,TO BE UPDA,TO BE UPDATED,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400090,90,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,JOHANNESBURG EAST,TO BE UPDATED,SA,JOHNSON,20,GROSVENOR AVE,AVENUE,20 GROSVENOR AVE  AVENUE,,BRYANSTON,JOHANNESBURG,,"20 GROSVENOR AVE AVENUE,BRYANSTON,JOHANNESBURG,",P.O.BOX 411386,CRAIGHALL,"P.O.BOX 411386,CRAIGHALL,2024","P.O.BOX 411386,CRAIGHALL,2024",0113254802,0113254802,0823336628,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,16-Oct-06,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,74,27,,,,FALSE,,,
700150540,150540,7,GT,GRESSWOLD SENIOR SCHOOL,GRESSWOLD,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,MILD AND MODERATELY HANDICAPPED,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),909003,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,28.0887433336,-26.1344100002,GDE2009,321,JOHANNESBURG,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400074,74,60307000,NONE,NOT APPLICABLE,JOHANNESBURG EAST,TO BE UPDATED,PJN,BOTHA,22,HATHAWAY,ROAD,22 HATHAWAY  ROAD,,HIGHLANDS NORTH,JOHANNESBURG,2090,"22 HATHAWAY ROAD,HIGHLANDS NORTH,JOHANNESBURG,2090",P.O.BOX  64253,GIYANI,"P.O.BOX  64253,GIYANI,2037","P.O.BOX  64253,GIYANI,2037",0117868123,0118853214,,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,621,211,,,,FALSE,,,
103305600,0103305600,1,WC,GROOTE SCHUUR HOSPITAAL SKOOL,GROOTE SCHUUR,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,HOSPITAL SCHOOL ,PUBLIC,TO BE UPDATED,TO BE UPDATED,305600,5909,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,18.46306898,-33.94077099,WCED,65,SIMONSTAD,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100057,57,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO SOUTH,CIRCUIT6,J,STRYDOM,,E11 NUWE GSH,WARD,E11 NUWE GSH  WARD,,OBSERVATORY,CAPE TOWN,,"E11 NUWE GSH WARD,OBSERVATORY,CAPE TOWN,",P/A E11 SUPERINTENDENTSKANTOOR,NUWE GROOTE SCHUUR-HOSPITAAL,"P/A E11 SUPERINTENDENTSKANTOOR,NUWE GROOTE SCHUUR-HOSPITAAL,7925","P/A E11 SUPERINTENDENTSKANTOOR,NUWE GROOTE SCHUUR-HOSPITAAL,7925",0214045012,0219454725,0832709379,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,,7,,,,FALSE,,,
700151779,151779,7,GT,H. MOROSS ADOLESCENT SCHOOL,H. MOROSS,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,OTHER,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),909004,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,28.0376908389,-26.107578289,GDE2009,269,RANDBURG,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400090,90,77424032,HYDE PARK,NOT APPLICABLE,JOHANNESBURG EAST,TO BE UPDATED,S,ELLIAH,50,SAXON,ROAD,50 SAXON  ROAD,,HURLINGHAM,SADTON,2023,"50 SAXON ROAD,HURLINGHAM,SADTON,2023",PRIVATE BAG X7,RANDBURG,"PRIVATE BAG X7,RANDBURG,2125","PRIVATE BAG X7,RANDBURG,2125",0115353146,0115353148,0825525712,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,25-Nov-99,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,17,21,,,,FALSE,,,
200100293,100293,2,EC,HAPPYDALE SCHOOL,HAPPYDALE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,TO BE UPDATED,TO BE UPDATED,018420,018420,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,25.55503,-33.9014,NEIMS 2007,51,PORT ELIZABETH,NMA,NELSON MANDELA BAY METROPOLITAN MUNICIPALITY,NMA,NELSON MANDELA BAY METROPOLITAN MUNICIPALITY,29500031,31,27516002,ALGOA PARK,NOT APPLICABLE,PORT ELIZABETH,CIRCUIT11,G. C,HENDRICKS,,HOETS,CRESCENT,HOETS CRESCENT,,ALGOA PARK,PORT ELIZABETH,,"HOETS CRESCENT,ALGOA PARK,PORT ELIZABETH,",P.O.BOX 16149,GELVANDALE,"P.O.BOX 16149,GELVANDALE,6016","P.O.BOX 16149,GELVANDALE,6016",0414521240,0414561933,0832703522,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,01-Jan-68,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,273,108,,,,FALSE,,,
