NatEmis,EmisNo,ProvinceCD,Province,Institution,Name,DoE_Status,Sector,Type_DoE,Type_DoE_2,Phase_DoE,Specialisation,OwnerLand,OwnerBuild,ExDept,PaypointNo,ComponentNo,Responsibility,ExamNo,ExamCentre,GIS_Long,GIS_Lat,GISSource,GIS_InCorrect,MagDist_Code,Magisterial_District,DMunCode,DMunName,LMunCode,LMunName,Ward_ID,Ward,SP_Code,SP_Name,EIRegion,EIDistrict,EICircuit,AddrInit,Addressee,Street_No,Street,StreetType,StreetName,Township_Village,Suburb,Town_City,Postal_Code,StreetAddress,Box_P_Bag,Post_Office,Box_Bag_Postal_Code,PostalAddress,Telephone,cellno,Urban_Rural,Section21,Section21_Function,Quintile,NAS,NodalArea,NAT,Registration_Date,NoFeeSchool,Allocation,Dinaledi_Schools,Quids_Up_School,MLComment1,MLComment2,Demarcation_From,Demarcation_To,OldNATEMIS,NewNATEMIS,Verified_by_PEDs,Verfication_Comment,Verification_Date,DEM_Comment,NEIMSEMISN,DEM_CHKS,DEMCOM,GIS_ERROR,Snap_Learners_2007,Educator_Numbers_2007,Snap_Learners_2008,Educator_Numbers_2008,Snap_Learners_2009,Educator_Numbers_2009,Snap_Learners_2010,Educator_Numbers_2010,GradeR_Lrns_2010,Snap_Learners_2011,Educator_Numbers_2011,GradeR_Lrns_2011,Snap_Learners_2012,Educator_Numbers_2012,GradeR_Lrns_2012,MAIN_SATELITE,MAIN_NATEMIS,MAIN_INSTITUTION,BOARDING SCHOOL,FEMALE BOARDERS,MALE BOARDERS,TOTAL BOARDERS,ECD_SOCIALDEVELOPMEN_NO
500244126,244126,5,KZ,OPEN GATE,OPEN GATE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,30.38575,-29.58918,NEIMS 2007,99,226,PIETERMARITZBURG,DC22,UMGUNGUNDLOVU DISTRICT MUNICIPALITY,KZN225,THE MSUNDUZI LOCAL MUNICIPALITY,52205032,32,TO BE UPDATED,TO BE UPDATED,UMGUNGUNDLOVU,UMGUNGUNDLOVU,MIDLANDS,E.H,HEMMING,535,BOOM,STREET,535 BOOM STREET,,,PIETERMARITZBURG,,"535 BOOM STREET,PIETERMARITZBURG,",P.O.BOX 8539,CUMBERWOOD,3235,"P.O.BOX 8539,CUMBERWOOD,3235",0333425281,0827861699,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,KZ,KZ,500244126,500244126,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,KZ244126,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,256,20,,,,,,,,FALSE,,,,
444712084,444712084,4,FS,ORION,ORION,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,SNE,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),131221,195402,TO BE UPDATED,99,TO BE UPDATED,26.739463,-27.971745,FSED 2007,99,314,WELKOM,DC18,LEJWELEPUTSWA DISTRICT MUNICIPALITY,FS184,MATJHABENG LOCAL MUNICIPALITY,41804033,33,41022006,JIM FOUCHE PARK,NOT APPLICABLE,LEJWELEPUTSWA,3,HJJ,BURGER,11,ZEBRA,STREET,11 ZEBRA STREET,,DOORN,WELKOM,,"11 ZEBRA STREET,DOORN,WELKOM,",P.O.BOX 705,WELKOM,9460,"P.O.BOX 705,WELKOM,9460",057-352 7166,0824499004,Urban,Yes,ABCDE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,FS,FS,444712084,444712084,YES,TO BE UPDATED,04/03/2008,NOT MOVED,FS44712084,0,TO BE UPDATED,TO BE UPDATED,,,310,19,229,19,258,,,235,24,,,,,,,,FALSE,,,,
800017814,800017814,8,MP,OSIZWENI SPECIAL SCHOOL,OSIZWENI,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,TO BE UPDATED,DEPARTMENT OF EDUCATION AND TRAINING(DET),200046,200046,800017814,99,NOT APPLICABLE,28.91928,-26.3743,NEIMS 2007,99,212,HOEVELDRIFT,DC30,GERT SIBANDE DISTRICT MUNICIPALITY,MP307,GOVAN MBEKI LOCAL MUNICIPALITY,83007001,99,TO BE UPDATED,TO BE UPDATED,GERT SIBANDE,NOT APPLICABLE,HIGHVELDRIDGE WEST,K,REDDY,999,NORDA,STREET,999 NORDA STREET,,LESLIE,,2265,"999 NORDA STREET,LESLIE,2265",P.O.BOX 357,LESLIE,2265,"P.O.BOX 357,LESLIE,2265",0176830471,0823251385,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/08/1992,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,MP,MP,800017814,800017814,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,MP800017814,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,70,8,,,,,,,,FALSE,,,,
105447900,0105447900,1,WC,OTTERY JEUGSORG EN ONDERWYSSENTRUM,OTTERY JEUGSORG,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,YOUTH CARE CENTRE,YOUTH CENTRE,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,447900,40292,TO BE UPDATED,99,OTTERY JEUGSORG EN ONDERWYSSENTRUM,18.49966929,-34.02012824,WCED,99,64,WYNBERG,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100063,63,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO SOUTH,03,M.,MAHADICK,,PLANTATION,ROAD,PLANTATION ROAD,OTTERY,OTTERY,CAPE TOWN,7808,"PLANTATION ROAD,OTTERY,OTTERY,CAPE TOWN,7808",PRIVATE BAG X4,OTTERY,7808,"PRIVATE BAG X4,OTTERY,7808",0217033030,084 666 0606,URBAN,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,105447900,105447900,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,WC0105447900,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,65,27,,,,,,,,FALSE,,,,
100000119,,1,WC,OUDTSHOORN SCHOOL OF SKILLS,OUDTSHOORN SCHOOL OF SKILLS,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,TO BE UPDATED,SCHOOL OF SKILLS,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,TO BE UPDATED,,,TO BE UPDATED,,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,EDEN AND CENTRAL KAROO,05,H,BAARTMAN,,,,,,OUDTSHOORN,OUDTSHOORN,,,104 LANGENHOVENWEG,OUDTSHOORN,6625,"104 LANGENHOVENWEG,OUDTSHOORN,6625",044272 6054,082 510 4211,RURAL,TO BE UPDATED,TO BE UPDATED,,N,TO BE UPDATED,TO BE UPDATED,,,0,FALSE,FALSE,,,,,,,TO BE UPDATED,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,
108447870,0108447870,1,WC,PAARL VAARDIGHEIDSKOOL,PAARL VAARDIGHEID,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,INDUSTRIAL SCHOOL,SCHOOL OF SKILLS,MILD AND MODERATELY HANDICAPPED,PUBLIC,PUBLIC,TO BE UPDATED,447870,40288,TO BE UPDATED,99,NOT APPLICABLE,18.95531357,-33.76820989,WCED,99,176,STELLENBOSCH,DC2,CAPE WINELANDS DISTRICT MUNICIPALITY,WC024,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,10203015,15,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,CAPE WINELANDS,02,K.,MATEWANE,,SIMONDIUM,ROAD,SIMONDIUM ROAD,,SIMONDIUM,PAARL,,"SIMONDIUM ROAD,SIMONDIUM,PAARL,",PRIVATE BAG X6004,SOUTHERN PAARL,7670,"PRIVATE BAG X6004,SOUTHERN PAARL,7670",0218632043,0782115746,RURAL,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,108447870,108447870,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,WC0108447870,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,284,19,,,,,,,,FALSE,,,,
107315609,0107315609,1,WC,PAARL-SKOOL,PAARL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,CEREBRAL PALSY & LEARNING DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,315609,5974,TO BE UPDATED,99,PAARL-SKOOL,18.68920344,-33.86748007,WCED,99,64,WYNBERG,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100102,102,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO EAST,02,J.,BASSON,,ROGLAND,STREET,ROGLAND STREET,BRACKENFELLCENTRAL,,BRACKENFELL,,"ROGLAND STREET,BRACKENFELLCENTRAL,BRACKENFELL,",P.O.BOX 140,BRACKENFELL,7561,"P.O.BOX 140,BRACKENFELL,7561",0219815555,0829226759,URBAN,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,107315609,107315609,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,WC0107315609,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,327,39,,,,,,,,FALSE,,,,
700121665,121665,7,GT,PACE SECONDARY SCHOOL,PACE SECONDARY SCHOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,SCHOOL OF FOCUS LEARNING,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),914095,914095,TO BE UPDATED,8121665,PACE SECONDARY SCHOOL,27.8549866662,-26.2397816664,GDE2010,99,322,SOWETO,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400046,46,77426014,JABULANI,NOT APPLICABLE,JOHANNESBURG CENTRAL,NOT APPLICABLE,MD,ZIMBA,1340,BENDILE,ROAD,1340 BENDILE ROAD,JABULANI SOWETO,JABULANI SOWETO,SOWETO,1868,"1340 BENDILE ROAD,JABULANI SOWETO,SOWETO,1868",PRIVATE BAG X11,KWAXUMA,1868,"PRIVATE BAG X11,KWAXUMA,1868",0119325381,0825539637,URBAN,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,01/12/2003,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,GT,GT,700121665,700121665,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,GP121665,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,624,27,,,,,,,,FALSE,,,,
200200454,200454,2,EC,PARKLAND SPECIAL SCHOOL,MCCLELLAND,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,TO BE UPDATED,TO BE UPDATED,054269,054269,TO BE UPDATED,99,NOT APPLICABLE,27.9501,-32.9701,NEIMS 2007,99,47,OOS-LONDEN/EAST LONDON,DC12,AMATOLE DISTRICT MUNICIPALITY,EC125,BUFFALO CITY LOCAL MUNICIPALITY,21205029,29,21414043,MORNINGSIDE,NOT APPLICABLE,EAST LONDON,CIRCUIT 4,THE,MANAGER,,ETHERIDGE,ROAD,ETHERIDGE ROAD,,AMALINDA,EAST LONDON,,"CODE ROAD,BEACON BAY,EAST LONDON,5200",P.O.BOX 12177,AMALINDA,5252,"P.O.BOX 12177,AMALINDA,5252",0437412222,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1959,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,EC,EC,200200454,200200454,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,EC200454,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,250,25,,,,,,,,FALSE,,,,
800017962,800017962,8,MP,PELONOLO SPECIAL SCHOOL,PELONOLO,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,BOPHUTATSWANA(BOP),300042,300042,800017962,99,NOT APPLICABLE,28.79697,-25.00824,NEIMS 2007,99,207,MORETELE,DC31,NKANGALA DISTRICT MUNICIPALITY,MP316,DR JS MOROKA LOCAL MUNICIPALITY,83106022,22,TO BE UPDATED,TO BE UPDATED,NKANGALA,NOT APPLICABLE,MARAPYANE,D.M,KOMANE,2112A,,STAND,2112A  STAND,GA SIBIDI SECTION,MARAPYANE,HAMMANSKRAAL,,"2112A  STAND,GA SIBIDI SECTION,MARAPYANE,HAMMANSKRAAL,",P.O.BOX 173,SKILPADFONTEIN,0431,"P.O.BOX 173,SKILPADFONTEIN,0431",0127243150,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/05/1996,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,MP,MP,800017962,800017962,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,MP800017962,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,96,6,,,,,,,,FALSE,,,,
500247123,247123,5,KZ,PETER PAN,PETER PAN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,30.40524,-29.63548,NEIMS 2007,99,226,PIETERMARITZBURG,DC22,UMGUNGUNDLOVU DISTRICT MUNICIPALITY,KZN225,THE MSUNDUZI LOCAL MUNICIPALITY,52205037,37,TO BE UPDATED,TO BE UPDATED,UMGUNGUNDLOVU,UMGUNGUNDLOVU,PIETERMARITZBURG,E.J,HANSEN,,CROFT,ROAD,CROFT ROAD,,SCOTTSVILLE,NATAL,3209,"CROFT ROAD,SCOTTSVILLE,NATAL,3209",PRIVATE BAG X2,SCOTTSVILLE,3209,"PRIVATE BAG X2,SCOTTSVILLE,3209",0333866318,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,KZ,KZ,500247123,500247123,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,KZ247123,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,166,12,,,,,,,,FALSE,,,,
994401200,994401200,9,LP,PFUNANANI SPECIAL SCHOOL FOR LEARNERS WITH EDUCATIONAL DISABILITY,PFUNANANI SPECIAL SCHOOL FOR LEARNERS WITH EDUCATIONAL DISABILITY,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,SPECIAL NEEDS,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,410165,410165,TO BE UPDATED,99,NOT APPLICABLE,30.72602,-23.31699,NEIMS 2007,99,109,GIYANI,DC33,MOPANI DISTRICT MUNICIPALITY,LIM331,GREATER GIYANI LOCAL MUNICIPALITY,93301012,12,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,MOPANI,MANOMBE,M J,NYAMBI,,MAMAOLOGAMPHAHLELE,,MAMAOLOGAMPHAHLELE,,,,,"MAMAOLOGAMPHAHLELE,",P.O.BOX 6568,GIYANI,0826,"P.O.BOX 6568,GIYANI,0826",0158122782,0833470672,TO BE UPDATED,NO,TO BE UPDATED,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,99,FALSE,FALSE,NOT MOVED,TO BE UPDATED,LP,LP,994401200,994401200,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,LP994401200,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,528,28,,,,,,,,FALSE,,,,
922223378,922223378,9,LP,PHATLAPHADIMA SCHOOL,PHATLAPHADIMA SCHOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,SPECIAL NEEDS,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,412162,412162,TO BE UPDATED,99,NOT APPLICABLE,29.13429,-23.92892,NEIMS 2007,99,101,SESHEGO,DC35,CAPRICORN DISTRICT MUNICIPALITY,LIM352,AGANANG LOCAL MUNICIPALITY,93502013,13,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,CAPRICORN,MAUNE,R,MOHLABI,1631,,STAND,1631  STAND,MANDELAVILLAGE,MAUNE VILLAGE,GA - MASHASHANE,0743,"1631  STAND,MANDELAVILLAGE,MAUNE VILLAGE,GA - MASHASHANE,0743",P.O.BOX 433,MASHASHANE,0743,"P.O.BOX 433,MASHASHANE,0743",0152241204,0837342734,TO BE UPDATED,NO,TO BE UPDATED,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,99,FALSE,FALSE,NOT MOVED,TO BE UPDATED,LP,LP,922223378,922223378,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,LP922223378,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,102,7,,,,,,,,FALSE,,,,
700350991,350991,7,GT,PHELANG,PHELANG,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,SEVERE MENTAL DISABILITY,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),916006,916006,TO BE UPDATED,99,NOT APPLICABLE,28.4118899997,-26.3038483336,GDE2010,99,324,BOKSBURG,EKU,EKHURULENI METROPOLITAN MUNICIPALITY,EKU,EKURHULENI METROPOLITAN MUNICIPALITY,79300077,77,77318021,WHITE CITY,NOT APPLICABLE,GAUTENG EAST,NOT APPLICABLE,LT,LEDWABA,13215,KGASWANE,STREET,13215 KGASWANE STREET,,KWA THEMA,SPRINGS,1575,"13215 KGASWANE STREET,KWA THEMA,SPRINGS,1575",P.O.BOX 188,KWATHEMA,1575,"P.O.BOX 188,KWATHEMA,1575",0117368906,0732405626,URBAN,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,GT,GT,700350991,700350991,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,GP350991,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,417,31,,,,,,,,FALSE,,,,
700912394,912394,7,GT,PHELANG SPECIAL SCHOOL,PHELANG SPECIAL SCHOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,SPECIAL,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,28.2647516663,-25.3883916664,GDE2010,99,207,MORETELE,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79600074,74,67607000,NONE,NOT APPLICABLE,TSHWANE NORTH,NOT APPLICABLE,NR,MABUZA,275,,STAND,275  STAND,,UNIT 1,TEMBA,0400,"275  STAND,UNIT 1,TEMBA,0400",POST OFFICE,HAMMANSKRAAL,0400,"POST OFFICE,HAMMANSKRAAL,0400",0127174697,0825528157,URBAN,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NEWLY CREATED SCHOOL BASED ON 2007 DEMARCATION,TO BE UPDATED,NW,GT,600102394,700912394,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NEWLY CREATED SCHOOL BASED ON 2007 DEMARCATION,NW102394,1,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,99,7,,,,,,,,FALSE,,,,
700132712,132712,7,GT,PHILIP KUSHLICK,PHILIP KUSHLICK,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,CEREBRAL PALSIED,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),914201,914201,TO BE UPDATED,99,NOT APPLICABLE,27.9422466667,-26.2645000003,GDE2010,99,321,JOHANNESBURG,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400024,24,77409026,BOSMONT,NOT APPLICABLE,JOHANNESBURG CENTRAL,NOT APPLICABLE,MM,MOTAUNG,,BEHIND & VIA BARAGWANATH HOSP.,,BEHIND & VIA BARAGWANATH HOSP.,,BARAGWANATH CHRIS,HANI HOSPITAL,2135,"BEHIND & VIA BARAGWANATH HOSP.,BARAGWANATH CHRIS,HANI HOSPITAL,2135",P.O.BOX 82139,SOUTHDALE,2135,"P.O.BOX 82139,SOUTHDALE,2135",0119331728,0833420704,RURAL,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,GT,GT,700132712,700132712,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,GP132712,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,441,33,,,,,,,,FALSE,,,,
440303236,440303236,4,FS,PHOLOHO SCHOOL SPEC,PHOLOHO SCHOOL SPEC,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,SNE,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),122220,820066,TO BE UPDATED,99,TO BE UPDATED,26.250946,-29.156524,FSED 2007,99,308,BLOEMFONTEIN,DC17,MOTHEO DISTRICT MUNICIPALITY,FS172,MANGAUNG LOCAL MUNICIPALITY,41702004,4,40504016,JOE SLOVO,NOT APPLICABLE,MOTHEO,22,T E,MOLOTSI,6624,MONAPI,STREET,6624 MONAPI STREET,,PHAHAMENG,MANGAUNG,9307,"6624 MONAPI STREET,PHAHAMENG,MANGAUNG,9307",P.O.BOX 16057,MANGAUNG,9307,"P.O.BOX 16057,MANGAUNG,9307",051-4324024,0825521799,Urban,Yes,ABCDE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,FS,FS,440303236,440303236,YES,TO BE UPDATED,04/03/2008,NOT MOVED,FS40303236,0,TO BE UPDATED,TO BE UPDATED,,,468,41,500,37,521,,,525,43,,,,,,,,FALSE,,,,
130315610,0130315610,1,WC,PIONIER-SKOOL,PIONIER,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,VISUAL IMPAIRMENT,PRIVATE,TO BE UPDATED,TO BE UPDATED,315610,5973,TO BE UPDATED,1318840,PIONIER-SKOOL,19.49902769,-33.76897948,WCED,99,174,WORCESTER,DC3,OVERBERG DISTRICT MUNICIPALITY,WC025,BREEDE VALLEY LOCAL MUNICIPALITY,10205019,19,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,CAPE WINELANDS,07,P.A.,GREYLING (WAARNEMEND),20,ADDERLEY,STREET,20 ADDERLEY STREET,,ADDERLEY,STREET,6850,"20 ADDERLEY STREET,ADDERLEY,STREET,6850",PRIVATE BAG X3048,WORCESTER,6850,"PRIVATE BAG X3048,WORCESTER,6850",0233422313,0722920204,RURAL,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,130315610,130315610,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,WC0130315610,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,288,51,,,,,,,,FALSE,,,,
800018622,800018622,8,MP,PLATORAND SKOOL,PLATORAND,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,MILD AND MODERATELY HANDICAPPED / PRE VOCATIONAL,PUBLIC,TO BE UPDATED,TRANSVAAL EDUCATION DEPARTMENT(TED),300043,300043,800018622,99,NOT APPLICABLE,30.04742,-25.70366,NEIMS 2007,99,117,BELFAST,DC31,NKANGALA DISTRICT MUNICIPALITY,MP314,HIGHLANDS LOCAL MUNICIPALITY,83104001,99,TO BE UPDATED,TO BE UPDATED,NKANGALA,NOT APPLICABLE,WATERVALBOVEN,A.R,WATTS,,VERMOOTEN,STREET,VERMOOTEN STREET,,,BELFAST,1100,"VERMOOTEN STREET,BELFAST,1100",PRIVATE BAG X614,BELFAST,1100,"PRIVATE BAG X614,BELFAST,1100",0132531271,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,15/07/1992,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,MP,MP,800018622,800018622,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,MP800018622,0,TO BE UPDATED,TO BE UPDATED,,,254,18,,,,,,256,24,,,,,,,,FALSE,,,,
