NatEmis,EmisNo,ProvinceCD,Province,Institution_Name,Name,Status,Sector,Type_DoE,Phase_DoE,Specialisation,OwnerLand,OwnerBuildings,ExDept,PaypointNo,ComponentNo,ResponsibilityCode,ExamNo,New_ExamsNo,ExamCentre,GIS_Long,GIS_Lat,GISSource,MagDist_Code,Magisterial_District,DMunCode,DMunName,LMunCode,LMunName,Ward_ID,Ward,SP_Code,SP_Name,EIRegion,EIDistrict,EICircuit,AddrInit,Addressee,Street_No,Street,StreetType,StreetName,Township_Village,Suburb,Town_City,Postal Code,StreetAddress,Box_P_Bag,Post Office,Box_Bag Postal_Code,PostalAddress,Telephone,Facsimile,cellno,Urban_Rural,Section21,Section21_Funct,Quintile,NAS,NodalArea,NAT,NoFeeSchool,Allocation,Dinaledi_Schools,Quids_Up_School,GIS_ERROR,Snap_Learners_2007,Educator_Numbers_2007,Snap_Learners_2008,Educator_Numbers_2008,Snap_Learners_2009,Educator_Numbers_2009,Snap_Learners_2010,Educator_Numbers_2010,Snap_Learners_2011,Educator_Numbers_2011,MAIN_SATELITE,MAIN_NATEMIS,MAIN_INSTITUTION,BOARDING SCHOOL,FEMALE BOARDERS,MALE BOARDERS,TOTAL BOARDERS
500164576,164576,5,KZ,INKANYEZI TRAINING CENTRE,INKANYEZI,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,HEARING IMPAIRMENT,PUBLIC,PUBLIC,TO BE UPDATED,99,TO BE UPDA,99,NOT APPLICABLE,,NOT APPLICABLE,29.81783,-28.56119,NEIMS 2007,335,KLIPRIVIER,DC23,UTHUKELA DISTRICT MUNICIPALITY,KZN232,EMNAMBITHI/LADYSMITH LOCAL MUNICIPALITY,52302021,21,TO BE UPDA,TO BE UPDATED,UKHAHLAMBA,OTHUKELA,MNAMBITHI WEST,MRS.B.S,MBUYISA,3324,OLIVER TAMBO,ROAD,3324 OLIVER TAMBO ROAD,,STEADVILLE 3370,LADYSMITH,3373,"3324 OLIVER TAMBO ROAD,,STEADVILLE 3370,LADYSMITH,3373",P.O.BOX 9,STEADVILLE,3373,"P.O.BOX 9,STEADVILLE,3373",0366373893,0366373893,0828375483,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,378,23,,,,FALSE,,,
500304658,304658,5,KZ,INKAYISO SCHOOL FOR LSEN,INKAYISO,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,99,TO BE UPDA,99,NOT APPLICABLE,,NOT APPLICABLE,30.48795,-27.46487,NEIMS 2007,217,UTRECHT,DC25,AMAJUBA DISTRICT MUNICIPALITY,KZN253,UTRECHT LOCAL MUNICIPALITY,52503001,0,TO BE UPDA,TO BE UPDATED,UKHAHLAMBA,VRYHEID,BHEKUZULU,MS .L,LOGAN,,STRETCH,CRESCENT,STRETCH CRESCENT,,,VRYHEID,,"STRETCH CRESCENT,,,VRYHEID,",P.O.BOX 10269,VRYHEID,3100,"P.O.BOX 10269,VRYHEID,3100",0349809842,0349809842,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,389,32,,,,FALSE,,,
500446072,446072,5,KZ,INTUTHUKO LSEN,INTUTHUKO LSEN,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,INTELLECTUAL DISABILITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDA,99,NOT APPLICABLE,,NOT APPLICABLE,31.0267,-29.859,NEIMS 2007,34,DURBAN,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,59200026,26,TO BE UPDA,TO BE UPDATED,ETHEKWINI,OBONJENI,HLABISA,THE,MANAGER,,,,,,,,,",,,,",P.O.BOX 825,HLABISA,3937,"P.O.BOX 825,HLABISA,3937",TO BE UPDATED,,0834805673,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,140,10,,,,FALSE,,,
925621848,925621848,9,LP,IPELEGENG DAY-CARE FOR MENTALLY IMPAIRED,IPELEGENG,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,890017,890017,99,NOT APPLICABLE,,NOT APPLICABLE,29.50979,-25.06475,NEIMS 2007,TO BE UPDA,NEBO,DC47,GREATER SEKHUKHUNE DISTRICT MUNICIPALITY,LIM472,ELIAS MOTSOALEDI LOCAL MUNICIPALITY,90305027,27,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,GREATER SEKHUKHUNE,MOTETEMA,M.M,RAMAUBE,400,,STAND,400  STAND,STADIUMVIEW,STANDIUM VIEW,TAFELKOP,,"400  STAND,STADIUMVIEW,STANDIUM VIEW,TAFELKOP,",P.O.BOX 838,BOLEU,0494,"P.O.BOX 838,BOLEU,0494",0132671586,,0824434404,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,Y,MARULENG,RURAL,NOT APPLICABLE,,FALSE,FALSE,TO BE UPDATED,,,,,,,,,185,11,,,,FALSE,,,
700162172,162172,7,GT,ISIPHO SETHU SCHOOL,ISIPHO SETHU,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),906004,TO BE UPDA,99,NOT APPLICABLE,,NOT APPLICABLE,28.2012633333,-26.3516449997,GDE2009,323,GERMISTON,EKU,EKHURULENI METROPOLITAN MUNICIPALITY,EKU,EKURHULENI METROPOLITAN MUNICIPALITY,79300047,47,77315043,KLIPPOORTJIE AL,NOT APPLICABLE,EKURHULENI SOUTH,NOTAPPLICABLE,G,SETSHEDI,1,KUOSANA,AGRICULTURAL AUTHORITY,1 KUOSANA AGRICULTURAL AUTHORITY,MARIMBA GARDENS EXT. 9,,VOSLOORUS,,"1 KUOSANA AGRICULTURAL AUTHORITY,MARIMBA GARDENS EXT. 9,,VOSLOORUS,",P.O.BOX 12108,RUSLOO,1475,"P.O.BOX 12108,RUSLOO,1475",0119066370,0119066370,TO BE UPDATED,RURAL,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,679,37,,,,FALSE,,,
600102372,102372,6,NW,ITEKO SPECIAL,ITEKO ECIAL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,BOPHUTATSWANA(BOP),960763,960763,99,NOT APPLICABLE,,NOT APPLICABLE,27.2194,-25.641,NEIMS 2007,202,BAFOKENG,DC37,BOJANALA DISTRICT MUNICIPALITY,NW373,RUSTENBURG LOCAL MUNICIPALITY,63703010,10,60315000,NONE,BOJANALA,RUSTENBURG,RUSTENBURG,M,MOENG,415,PILANE,STREET,415 PILANE STREET,UNIT B,TLHABANE,THLABANE,,"415 PILANE STREET,UNIT B,TLHABANE,THLABANE,",P.O.BOX 83,TLHABANE,0309,"P.O.BOX 83,TLHABANE,0309",0145653691,0145654709,0836927282,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,,,,,,FALSE,,,
700162180,162180,7,GT,ITHEMBALIHLE SCHOOL,ITHEMBALIHLE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,PHYSICAL DISABILITY,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,906005,TO BE UPDA,99,NOT APPLICABLE,,NOT APPLICABLE,28.1854033329,-26.183185,GDE2009,321,JOHANNESBURG,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79300021,21,77609003,MAMELODI EAST,NOT APPLICABLE,EKURHULENI NORTH,NOTAPPLICABLE,L,HGOZI,2586,CYPRESS AND ELM,ROAD,2586 CYPRESS AND ELM ROAD,,PRIMROSE,GERMISTON,,"2586 CYPRESS AND ELM ROAD,,PRIMROSE,GERMISTON,",P.O.BOX 6004,HOMESTEAD,1412,"P.O.BOX 6004,HOMESTEAD,1412",0118288524,0118289142,0825472589,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,Y,ALEXANDRA,URBAN,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,220,17,,,,FALSE,,,
500499870,499870,5,KZ,ITHUBELIHLE SPECIAL OPPORTUNIT,ITHUBELIHLE,OPEN,TO BE UPDATED,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDA,TO BE UPDA,TO BE UPD,TO BE UPDATED,,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,KLIPRIVER,THE,MANAGER,,,,,,,LADYSMITH,3370,",,,LADYSMITH,3370",P.O.BOX 609,LADYSMITH,3370,"P.O.BOX 609,LADYSMITH,3370",0366332508,0366357209,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NO,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,43,7,,,,FALSE,,,
700251470,251470,7,GT,ITIRELENG SCHOOL FOR SEVERLY MENTALLY HANDICAPPED,ITIRELENG,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),902003,TO BE UPDA,99,NOT APPLICABLE,,NOT APPLICABLE,27.790388333,-26.1681483336,GDE2009,199,RANDFONTEIN,DC48,WEST RAND DISTRICT MUNICIPALITY,GT481,MOGALE CITY LOCAL MUNICIPALITY,74801007,7,70104005,KRUGERSDORP NU,NOT APPLICABLE,GAUTENG WEST,NOTAPPLICABLE,O,MOLEFE,11626,LILY,CRESCENT,11626 LILY CRESCENT,KAGISO,MOGALE CITY,KAGISO,1740,"11626 LILY CRESCENT,KAGISO,MOGALE CITY,KAGISO,1740",P.O.BOX 126,KAGISO,1740,"P.O.BOX 126,KAGISO,1740",0114106335,0114103889,0834639464,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,215,13,,,,FALSE,,,
700271304,271304,7,GT,ITUMELENG SCHOOL FOR SEVERELY MENTALLY HANDICAPPED,ITUMELENG,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),902004,TO BE UPDA,99,NOT APPLICABLE,,NOT APPLICABLE,27.6414066665,-26.3201200003,GDE2009,266,OBERHOLZER,DC40,SOUTHERN DISTRICT MUNICIPALITY,NW405,MERAFONG CITY LOCAL MUNICIPALITY,74803004,4,77328001,ACTONVILLE,NOT APPLICABLE,GAUTENG WEST,NOTAPPLICABLE,D.C,XEZA,3366,VILAKAZI,STREET,3366 VILAKAZI STREET,,WESTONARIA,RANDFONTEIN,1760,"3366 VILAKAZI STREET,,WESTONARIA,RANDFONTEIN,1760",P.O.BOX 472,RANDFONTEIN,1760,"P.O.BOX 472,RANDFONTEIN,1760",0114141361,0114141361,TO BE UPDATED,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,INCORRECT PROVINCE,,,,,,,,,190,15,,,,FALSE,,,
500000508,508,5,KZ,J.G ZUMA H,J.G ZUMA,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,SPECIAL NEEDS EDUCATION,PUBLIC,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDA,99,NOT APPLICABLE,,NOT APPLICABLE,30.925149,-29.72494,GEOCODE 2010 GOOGLE EARTH,TO BE UPDA,TO BE UPDATED,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,59200043,43,TO BE UPDA,TO BE UPDATED,ETHEKWINI,TO BE UPDATED,KWAMASHU,THE,MANAGER,20,DALMENY,ROAD,20 DALMENY ROAD,,,INANDA,4310,"20 DALMENY ROAD,,,INANDA,4310",,,,",,",TO BE UPDATED,,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,ON STREET,,,,,,,,,,,,,,FALSE,,,
700340216,340216,7,GT,HOËRSKOOL J.W. LUCKHOFF,J.W. LUCKHOFF,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,BEHAVIOURAL PROBLEMS,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),907004,TO BE UPDA,99,340216,8340216,HOERSKOOL J.W. LUCKHOFF,28.3765816664,-26.5498283331,GDE2009,276,HEIDELBERG(TVL),DC42,SEDIBENG DISTRICT MUNICIPALITY,GT423,LESEDI LOCAL MUNICIPALITY,74203007,7,77301012,GENL ALBERTS PARK,NOT APPLICABLE,SEDIBENG EAST,NOTAPPLICABLE,D. H,JACKSON,23,BALFOUR / OLD DURBAN,AGRICULTURAL AUTHORITY,23 BALFOUR / OLD DURBAN AGRICULTURAL AUTHORITY,,,HEIDELBERG,2400,"23 BALFOUR / OLD DURBAN AGRICULTURAL AUTHORITY,,,HEIDELBERG,2400",PRIVATE BAG X2400,HEIDELBERG,2400,"PRIVATE BAG X2400,HEIDELBERG,2400",0163422403,0163422408,TO BE UPDATED,RURAL,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,62,19,,,,FALSE,,,
107315607,0107315607,1,WC,JAN KRIEL-SKOOL,JAN KRIEL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,PHYSICAL DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,315607,5968,99,4420,1334420,JAN KRIEL-SKOOL,18.68361213,-33.9205724,WCED,64,WYNBERG,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100011,11,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,METRO SOUTH,CIRCUIT1,L.R,BURGER,,SKOOL,STREET,SKOOL STREET,,KUILSRIVER,CAPE TOWN,,"SKOOL STREET,,KUILSRIVER,CAPE TOWN,",P.O.BOX 17,KUILSRIVER,7580,"P.O.BOX 17,KUILSRIVER,7580",0219031108,0219031220,TO BE UPDATED,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,551,51,,,,FALSE,,,
925661566,925661566,9,LP,JANE FURSE PRIMARY,JANE FURSE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,LEBOWA,852278,6440,99,NOT APPLICABLE,,NOT APPLICABLE,29.86609,-24.76159,NEIMS 2007,TO BE UPDA,NEBO,DC47,GREATER SEKHUKHUNE DISTRICT MUNICIPALITY,LIM473,MAKHUDUTHAMAGA LOCAL MUNICIPALITY,90302011,11,92011012,JANE FURSE,NOT APPLICABLE,GREATER SEKHUKHUNE,MMASHADI,M. M,MAKALENG,,JANE FURSE HOSP,,JANE FURSE HOSP,,,,1085,"JANE FURSE HOSP ,,,,1085",P.O.BOX 620,JANE FURSE,1085,"P.O.BOX 620,JANE FURSE,1085",0132651000,,0823057027,RURAL,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,Y,SEKHUKHUNE,RURAL,NOT APPLICABLE,,FALSE,FALSE,TO BE UPDATED,186,4,161,3,,,,,217,14,,,,FALSE,,,
600102373,102373,6,NW,JANIE SCHNEIDERSKOOL,JANIE SCHNEIDER,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),89148,89148,99,NOT APPLICABLE,,NOT APPLICABLE,26.67355,-26.85853,NEIMS 2007,196,KLERKSDORP,DC40,SOUTHERN DISTRICT MUNICIPALITY,NW403,MATLOSANA LOCAL MUNICIPALITY,64003009,9,61914002,ORKNEY CENTRAL,DR RUTH SEGOMOTSI MOMPATI,KLERKSDORP,KLERKSDORP,S.E,MEYER,8,CHAREL DE KLERK,DRIVE,8 CHAREL DE KLERK DRIVE,,TOWNSLAND,KLERKSDORP,,"8 CHAREL DE KLERK DRIVE,,TOWNSLAND,KLERKSDORP,",PRIVATE BAG X5031,KLERKSDORP,2570,"PRIVATE BAG X5031,KLERKSDORP,2570",0184624954,0184624671,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,117,12,,,,FALSE,,,
300010703,10703,3,NC,JANNIE BRINK SPESIALE SKOOL,JANNIE BRINK,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,PHYSICAL DISABILITY,PUBLIC,TO BE UPDATED,HOUSE OF ASSEMBLY(HOA),215601,970281,9414,NOT APPLICABLE,,NOT APPLICABLE,24.78472,-28.71036,NEIMS 2007,190,KIMBERLEY,DC9,FRANCES BAARD DISTRICT MUNICIPALITY,NC091,SOL PLAATJIE LOCAL MUNICIPALITY,30901021,21,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,FRANCES BAARD,NOTAPPLICABLE,MRS.D.M,GROENEWALD,,SECOND,AVENUE,SECOND AVENUE,,KENILWORTH,KIMBERLEY,,"SECOND AVENUE,,KENILWORTH,KIMBERLEY,",P.O.BOX 814,KIMBERLEY,8301,"P.O.BOX 814,KIMBERLEY,8301",0538410139,0538410352,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,163,17,,,,,199,19,SATELITE,,,FALSE,,,
800007070,800007070,8,MP,JIM VAN TONDERSKOOL,JIM VAN TONDER,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,MILD AND MODERATELY HANDICAPPED / PRE VOCATIONAL,PUBLIC,TO BE UPDATED,TRANSVAAL EDUCATION DEPARTMENT(TED),200044,200044,800007070,NOT APPLICABLE,,NOT APPLICABLE,29.45027,-26.43654,NEIMS 2007,122,BETHAL,DC30,GERT SIBANDE DISTRICT MUNICIPALITY,MP307,GOVAN MBEKI LOCAL MUNICIPALITY,83007015,15,TO BE UPDA,TO BE UPDATED,GERT SIBANDE,NOT APPLICABLE,BETHAL,J.J.S,DUPLESSIS,,CORNER FESTENSTEIN & STUTTERHEIM,AVENUE,CORNER FESTENSTEIN & STUTTERHEIM AVENUE,,BETHAL,,,"CORNER FESTENSTEIN & STUTTERHEIM AVENUE,,BETHAL,,",PRIVATE BAG X1007,BETHAL,2310,"PRIVATE BAG X1007,BETHAL,2310",0176475987,0176475988,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,559,37,,,,FALSE,,,
441002118,41002118,4,FS,JIMMIE ROOS-SKOOL SPES,JIMMIE ROOS,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,BEHAVIOURAL PROBLEMS,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),121202,162200,99,3171106,,JIMMIE ROOSSKOOL,26.590769,-29.536158,FSED 2007,357,DEWETSDORP,DC17,MOTHEO DISTRICT MUNICIPALITY,FS171,NALEDI LOCAL MUNICIPALITY,41701002,2,40403001,DEWETSDORP NU,NOT APPLICABLE,MOTHEO,17,J.J,ERLANK,,ROODEPOORT,,ROODEPOORT,,,DEWETSDORP,,"ROODEPOORT ,,,DEWETSDORP,",PRIVATE BAG X3,DEWETSDORP,9940,"PRIVATE BAG X3,DEWETSDORP,9940",0515410025,0515410003,0833880322,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,FALSE,FALSE,TO BE UPDATED,,,145,23,118,23,80,,130,25,,,,FALSE,,,
700110130,110130,7,GT,JISWA TRAINING CENTRE,JISWA,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,HOUSE OF DELEGATES(HOD),911007,TO BE UPDA,99,NOT APPLICABLE,,NOT APPLICABLE,27.8655599998,-26.327866667,GDE2009,321,JOHANNESBURG,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400008,8,77409149,LENASIA EXT 1,NOT APPLICABLE,JOHANNESBURG SOUTH,NOTAPPLICABLE,N,BHANA,10,MARLIN,AGRICULTURAL AUTHORITY,10 MARLIN AGRICULTURAL AUTHORITY,,,LENASIA,1827,"10 MARLIN AGRICULTURAL AUTHORITY,,,LENASIA,1827",P.O.BOX 729,LENASIA,1827,"P.O.BOX 729,LENASIA,1827",0118549907,0118545832,0827568297,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,375,28,,,,FALSE,,,
200600305,600305,2,EC,JJ SERFONTEIN HIGH SCHOOL,JJ SERFONTEIN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,REFORM SCHOOL,PUBLIC,PUBLIC,CAPE EDUCATION DEPARTMENT(CED),019416,019416,99,NOT APPLICABLE,,NOT APPLICABLE,26.84736,-31.89122,NEIMS 2007,296,QUEENSTOWN,DC13,CHRIS HANI DISTRICT MUNICIPALITY,EC134,LUKANJI LOCAL MUNICIPALITY,21304025,25,22112000,NONE,NOT APPLICABLE,QUEENSTOWN,LUKHANJI,W.J,BOTHA,,WATERBOK,ROAD,WATERBOK ROAD,,MADEIRA PARK,QUEENSTOWN,5320,"WATERBOK ROAD,,MADEIRA PARK,QUEENSTOWN,5320",PRIVATE BAG X70,QUEENSTOWN,5320,"PRIVATE BAG X70,QUEENSTOWN,5320",0458570077,0458570188,0833213586,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,Y,CHRIS HANI,RURAL,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,126,17,,,,FALSE,,,
442506321,42506321,4,FS,JOHAN SLABBERT,JOHAN SLABBERT,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,MILD AND MODERATELY HANDICAPPED,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),125533,194402,99,NOT APPLICABLE,,NOT APPLICABLE,27.233818,-27.63994,FSED 2007,316,KROONSTAD,DC20,FEZILE DABI DISTRICT MUNICIPALITY,FS201,MOQHAKA LOCAL MUNICIPALITY,42001003,3,41701004,ELANDIA,NOT APPLICABLE,FEZILE DABI,14,H.J,MALETZKI,,DU TOIT,STREET,DU TOIT STREET,,,KROONSTAD,,"DU TOIT STREET,,,KROONSTAD,",PRIVATE BAG X26,KROONSTAD,9503,"PRIVATE BAG X26,KROONSTAD,9503",0562123881,0562123881,TO BE UPDATED,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,FALSE,FALSE,TO BE UPDATED,,,191,17,185,17,257,,252,22,,,,FALSE,,,
700132340,132340,7,GT,JOHANNESBURG HOSPITAL SCHOOL,JOHANNESBURG,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,VISUAL IMPAIRMENT,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),909006,TO BE UPDA,99,NOT APPLICABLE,8132340,NOT APPLICABLE,28.0388483334,-26.1783816673,GDE2009,321,JOHANNESBURG,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400067,67,77409096,FOREST TOWN,NOT APPLICABLE,JOHANNESBURG EAST,NOTAPPLICABLE,MRS. P. L,VANBILJON,13,JOUBERT,AGRICULTURAL AUTHORITY,13 JOUBERT AGRICULTURAL AUTHORITY,,,BRAAMFONTEIN,,"13 JOUBERT AGRICULTURAL AUTHORITY,,,BRAAMFONTEIN,",PRIVATE BAG X39,EXTENSION,2000,"PRIVATE BAG X39,EXTENSION,2000",0114815189,0116431636,0833792421,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,253,27,,,,FALSE,,,
