"NatEmis","EmisNo","ProvinceCD","Province","Institution","Name","DoE_Status","Sector","Type_DoE","Phase_DoE","Specialisation","OwnerLand","OwnerBuild","ExDept","PaypointNo","ComponentNo","Responsibility","ExamNo","ExamCentre","GIS_Long","GIS_Lat","GISSource","MagDist_Code","Magisterial_District","DMunCode","DMunName","LMunCode","LMunName","Ward_ID","Ward","SP_Code","SP_Name","EIRegion","EIDistrict","EICircuit","TransDate","TransComm","AddrInit","Addressee","Street_No","Street","StreetType","StreetName","Township_Village","Suburb","Town_City","Postal_Code","StreetAddress","Box_P_Bag","Post_Office","Box_Bag_Postal_Code","PostalAddress","Telephone","cellno","Urban_Rural","Section21","Section21_Function","Quintile","NAS","NodalArea","NAT","Registration_Date","NoFeeSchool","Allocation","Dinaledi_Schools","Quids_Up_School","Demarcation_From","Demarcation_To","OldNATEMIS","NewNATEMIS","Verified_by_PEDs","Verfication_Comment","NEIMSEMISN","GIS_ERROR","Snap_Learners_2007","Educator_Numbers_2007","Snap_Learners_2008","Educator_Numbers_2008","Snap_Learners_2009","Educator_Numbers_2009","Snap_Learners_2010","Educator_Numbers_2010","GradeR_Lrns_2010","Snap_Learners_2011","Educator_Numbers_2011","GradeR_Lrns_2011","Snap_Learners_2012","Educator_Numbers_2012","GradeR_Lrns_2012","MAIN_SATELITE","MAIN_NATEMIS","MAIN_INSTITUTION","BOARDING SCHOOL","FEMALE BOARDERS","MALE BOARDERS","TOTAL BOARDERS","ECD_SOCIALDEVELOPMEN_NO"
500242498,"242498","5","KZ","OCEAN VIEW (BLUFF)","OCEAN VIEW","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","SEVERE BEHAVIOUR PROBLEMS","PUBLIC","PUBLIC","HOUSE OF REPRESENTATIVES(HOR)","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","99","NOT APPLICABLE",30.99705,-29.948567,"NEIMS 2007","34","DURBAN","ETH","ETHEKWINI METROPOLITAN MUNICIPALITY","ETH","ETHEKWINI METROPOLITAN MUNICIPALITY","59200067","67","57218105","TREASURE BEACH","ETHEKWINI","UMLAZI","DURBAN CENTRAL",,"TO BE UPDATED","M.B","GILLMORE","850","MARINE","DRIVE","850 MARINE DRIVE",,"BRIGHTON BEACH","DURBAN","4052","850 MARINE DRIVE,BRIGHTON BEACH,DURBAN,4052","PRIVATE BAG X03","BLUFF","4052","PRIVATE BAG X03,BLUFF,4052","0314611972","0314611972","URBAN","NOT APPLICABLE","NOT APPLICABLE","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",01/01/1900,,0,FALSE,FALSE,"KZ","KZ",500242498,500242498,"TO BE UPDATED","TO BE UPDATED","KZ242498","TO BE UPDATED",,,,,,,,,,,,,21,7,,,,,FALSE,,,,
104314706,"0104314706","1","WC","OCEAN VIEW SKOOL","OCEAN VIEW","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","INTELLECTUAL DISABILITY","PUBLIC","PUBLIC","TO BE UPDATED","314706","969","TO BE UPDATED","99","NOT APPLICABLE",18.34952873,-34.14577029,"WCED","65","SIMONSTAD","CPT","CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY","CPT","CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY","19100061","61","TO BE UPDATED","TO BE UPDATED","NOT APPLICABLE","METRO SOUTH","01",,"TO BE UPDATED","F.","WILLIAMS",,"DRACO   AND CASTOR","WAY","DRACO   AND CASTOR WAY","OCEANVIEW","OCEAN VIEW","CAPE TOWN",,"DRACO   AND CASTOR WAY,OCEANVIEW,OCEAN VIEW,CAPE TOWN,","P.O.BOX 3847","FISH HOEK","7975","P.O.BOX 3847,FISH HOEK,7975","0217832381","0796221757","URBAN","NO","TO BE UPDATED","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",01/01/1900,,0,FALSE,FALSE,"WC","WC",104314706,104314706,"YES","DECEMBER 2007 SUBMISSION","WC0104314706","TO BE UPDATED",,,,,,,,,,109,8,,,,,,,,FALSE,,,,
700350397,"350397","7","GT","OLYMPIA PARKSKOOL","OLYMPIA PARKSKOOL","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","MILD MENTAL DISABILITY","PUBLIC","PUBLIC","HOUSE OF ASSEMBLY(HOA)","916005","916005","TO BE UPDATED","8350397","NOT APPLICABLE",28.4334883338,-26.2479733336,"GDE2010","270","KEMPTON PARK","EKU","EKHURULENI METROPOLITAN MUNICIPALITY","EKU","EKURHULENI METROPOLITAN MUNICIPALITY","79300075","75","77323002","BARKERTON EXT 4","NOT APPLICABLE","GAUTENG EAST","NOT APPLICABLE",,"TO BE UPDATED","FP","GILDENHUYS",,"CORNER FIRST AVE & PLANTATION","ROAD","CORNER FIRST AVE & PLANTATION ROAD",,"GEDULD","SPRINGS","1560","CORNER FIRST AVE & PLANTATION ROAD,,GEDULD,SPRINGS,1560","P.O.BOX 51","SPRINGS","1560","P.O.BOX 51,SPRINGS,1560","0118113895","0782261700","URBAN","NO","NONE","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",,,0,FALSE,FALSE,"GT","GT",700350397,700350397,"YES","DECEMBER 2007 SUBMISSION","GP350397","TO BE UPDATED",,,,,,,,,,570,34,,,,,,,,FALSE,,,,
118447846,"0118447846","1","WC","OLYMPIA SKOOL","OLYMPIA","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SCHOOL OF SKILLS","MILD AND MODERATELY HANDICAPPED","PUBLIC","PUBLIC","TO BE UPDATED","447846","40289","TO BE UPDATED","99","NOT APPLICABLE",22.46528467,-34.03474522,"WCED","55","GEORGE","DC4","EDEN DISTRICT MUNICIPALITY","WC048","KNYSNA LOCAL MUNICIPALITY","10404016","16","TO BE UPDATED","TO BE UPDATED","NOT APPLICABLE","EDEN AND CENTRAL KAROO","02",,"TO BE UPDATED","P.A.","MAREE",,"OLYMPIC","AVENUE","OLYMPIC AVENUE",,"DELLVILLE PARK","PACALTSDORP",,"OLYMPIC AVENUE,DELLVILLE PARK,PACALTSDORP,","PRIVATE BAG X7004","PACALTSDORP","6534","PRIVATE BAG X7004,PACALTSDORP,6534","0448780357","0845881388","RURAL","NO","TO BE UPDATED","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",01/01/1900,,0,FALSE,FALSE,"WC","WC",118447846,118447846,"YES","DECEMBER 2007 SUBMISSION","WC0118447846","TO BE UPDATED",,,,,,,,,,432,26,,,,,,,,FALSE,,,,
600102393,"102393","6","NW","OOM PAULSKOOL","OOM PAUL","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","MILD AND MODERATELY HANDICAPPED","PUBLIC","PUBLIC","BOPHUTATSWANA(BOP)","89135","89135","TO BE UPDATED","99","NOT APPLICABLE",27.25296,-25.6754,"NEIMS 2007","201","RUSTENBURG","DC37","BOJANALA DISTRICT MUNICIPALITY","NW373","RUSTENBURG LOCAL MUNICIPALITY","63703014","14","60315019","RUSTENBURG CENTRAL","BOJANALA","RUSTENBURG","RUSTENBURG",,"TO BE UPDATED","V.A","VAN OUDTSHOORN","42","LUCAS","STREET","42 LUCAS STREET",,,"RUSTENBURG","0300","42 LUCAS STREET,RUSTENBURG,0300","PRIVATE BAG X71041","RUSTENBURG","0300","PRIVATE BAG X71041,RUSTENBURG,0300","0145922003",,"TO BE UPDATED","NOT APPLICABLE","NOT APPLICABLE","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",01/01/1900,,0,FALSE,FALSE,"NW","NW",600102393,600102393,"YES","DECEMBER 2007 SUBMISSION","NW102393","TO BE UPDATED",,,,,,,,,,388,29,,,,,,,,FALSE,,,,
500244089,"244089","5","KZ","OPEN AIR","OPEN AIR","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","PHYSICAL DISABILITY","PUBLIC","TO BE UPDATED","HOUSE OF ASSEMBLY(HOA)","70083","72002","TO BE UPDATED","5411124","OPEN AIR HIGH SCHOOL",30.99484,-29.86732,"NEIMS 2007","34","DURBAN","ETH","ETHEKWINI METROPOLITAN MUNICIPALITY","ETH","ETHEKWINI METROPOLITAN MUNICIPALITY","59200033","33","57218048","GLENWOOD","ETHEKWINI","UMLAZI","CHATSWORTH",,"TO BE UPDATED","MRS.F.A","HARTLEY","241","FRERE","ROAD","241 FRERE ROAD",,,"DURBAN","4007","241 FRERE ROAD,DURBAN,4007","PRIVATE BAG X05","BEREA","4001","PRIVATE BAG X05,BEREA,4001","0312051277","0825411135","URBAN","NOT APPLICABLE","NOT APPLICABLE","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",01/01/1900,,0,FALSE,FALSE,"KZ","KZ",500244089,500244089,"TO BE UPDATED","TO BE UPDATED","KZ244089","TO BE UPDATED",,,,,,,,,,266,31,,,,,,,,FALSE,,,,
500244126,"244126","5","KZ","OPEN GATE","OPEN GATE","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","INTELLECTUAL DISABILITY","PUBLIC","PUBLIC","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","99","NOT APPLICABLE",30.38575,-29.58918,"NEIMS 2007","226","PIETERMARITZBURG","DC22","UMGUNGUNDLOVU DISTRICT MUNICIPALITY","KZN225","THE MSUNDUZI LOCAL MUNICIPALITY","52205032","32","TO BE UPDATED","TO BE UPDATED","UMGUNGUNDLOVU","UMGUNGUNDLOVU","MIDLANDS",,"TO BE UPDATED","E.H","HEMMING","535","BOOM","STREET","535 BOOM STREET",,,"PIETERMARITZBURG",,"535 BOOM STREET,PIETERMARITZBURG,","P.O.BOX 8539","CUMBERWOOD","3235","P.O.BOX 8539,CUMBERWOOD,3235","0333425281","0827861699","TO BE UPDATED","NOT APPLICABLE","NOT APPLICABLE","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",01/01/1900,,0,FALSE,FALSE,"KZ","KZ",500244126,500244126,"TO BE UPDATED","TO BE UPDATED","KZ244126","TO BE UPDATED",,,,,,,241,,,256,20,,257,,,,,,FALSE,,,,
444712084,"444712084","4","FS","ORION","ORION","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","SNE","PUBLIC","PUBLIC","HOUSE OF ASSEMBLY(HOA)","131221","195402","TO BE UPDATED","99","TO BE UPDATED",26.739463,-27.971745,"FSED 2007","314","WELKOM","DC18","LEJWELEPUTSWA DISTRICT MUNICIPALITY","FS184","MATJHABENG LOCAL MUNICIPALITY","41804033","33","41022006","JIM FOUCHE PARK","NOT APPLICABLE","LEJWELEPUTSWA","16","3/29/2012 3:37:03 PM","UNKNOWN","HJJ","BURGER","11","ZEBRA","STREET","11 ZEBRA STREET",,"DOORN","WELKOM",,"11 ZEBRA STREET,DOORN,WELKOM,","P.O.BOX 705","WELKOM","9460","P.O.BOX 705,WELKOM,9460","0573527166","0824499004","Urban","Yes","ABCDE","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",,,0,FALSE,FALSE,"FS","FS",444712084,444712084,"YES","TO BE UPDATED","FS44712084","TO BE UPDATED",,,310,19,229,19,258,,,235,24,,308,,,,,,FALSE,,,,
800017814,"800017814","8","MP","OSIZWENI SPECIAL SCHOOL","OSIZWENI","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","INTELLECTUAL DISABILITY","PUBLIC","TO BE UPDATED","DEPARTMENT OF EDUCATION AND TRAINING(DET)","200046","200046","800017814","99","NOT APPLICABLE",28.91928,-26.3743,"NEIMS 2007","212","HOEVELDRIFT","DC30","GERT SIBANDE DISTRICT MUNICIPALITY","MP307","GOVAN MBEKI LOCAL MUNICIPALITY","83007001","99","TO BE UPDATED","TO BE UPDATED","GERT SIBANDE","NOT APPLICABLE","HIGHVELD RIDGE WEST",,"TO BE UPDATED",,"MR K REDDY","999","NORDA","STREET","999 NORDA STREET",,"LESLIE",,"2265","999 NORDA STREET,,LESLIE,,2265","P.O.BOX 357","LESLIE","2265","P.O.BOX 357,LESLIE,2265","0176830471","0823251385","TO BE UPDATED","NOT APPLICABLE","NOT APPLICABLE","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",01/08/1992,,0,FALSE,FALSE,"MP","MP",800017814,800017814,"YES","DECEMBER 2007 SUBMISSION","MP800017814","TO BE UPDATED",,,,,,,,,,70,8,,,,,,,,FALSE,,,,
105447900,"0105447900","1","WC","OTTERY JEUGSORG EN ONDERWYSSENTRUM","OTTERY JEUGSORG","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","YOUTH CENTRE","INTELLECTUAL DISABILITY","PUBLIC","PUBLIC","TO BE UPDATED","447900","40292","TO BE UPDATED","99","OTTERY JEUGSORG EN ONDERWYSSENTRUM",18.49966929,-34.02012824,"WCED","64","WYNBERG","CPT","CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY","CPT","CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY","19100063","63","TO BE UPDATED","TO BE UPDATED","NOT APPLICABLE","METRO SOUTH","03",,"TO BE UPDATED","M.","MAHADICK",,"PLANTATION","ROAD","PLANTATION ROAD","OTTERY","OTTERY","CAPE TOWN","7808","PLANTATION ROAD,OTTERY,OTTERY,CAPE TOWN,7808","PRIVATE BAG X4","OTTERY","7808","PRIVATE BAG X4,OTTERY,7808","0217033030","0846660606","URBAN","NO","TO BE UPDATED","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",01/01/1900,,0,FALSE,FALSE,"WC","WC",105447900,105447900,"YES","DECEMBER 2007 SUBMISSION","WC0105447900","TO BE UPDATED",,,,,,,,,,65,27,,,,,,,,FALSE,,,,
100000119,,"1","WC","OUDTSHOËRN SCHOOL OF SKILLS","OUDTSHOORN SCHOOL OF SKILLS","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SCHOOL OF SKILLS","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","99","TO BE UPDATED",,,"TO BE UPDATED","TO BE UPDA","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","99","TO BE UPDATED","TO BE UPDATED","NOT APPLICABLE","EDEN AND CENTRAL KAROO","05",,,"H","BAARTMAN",,,,,,"OUDTSHOORN","OUDTSHOORN",,"OUDTSHOORN,OUDTSHOORN,","104 LANGENHOVENWEG","OUDTSHOORN","6625","104 LANGENHOVENWEG,OUDTSHOORN,6625","0442726054","0825104211","RURAL","NO","TO BE UPDATED","TO BE UPDATED","N","TO BE UPDATED","TO BE UPDATED",,,0,FALSE,FALSE,"TO BE UPDATED","TO BE UPDATED",,,"TO BE UPDATED","TO BE UPDATED",,"TO BE UPDATED",,,,,,,,,,,,,,,,,,,FALSE,,,,
108447870,"0108447870","1","WC","PAARL VAARDIGHEIDSKOOL","PAARL VAARDIGHEID","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SCHOOL OF SKILLS","MILD AND MODERATELY HANDICAPPED","PUBLIC","PUBLIC","TO BE UPDATED","447870","40288","TO BE UPDATED","99","NOT APPLICABLE",18.95531357,-33.76820989,"WCED","176","STELLENBOSCH","DC2","CAPE WINELANDS DISTRICT MUNICIPALITY","WC024","CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY","10203015","15","TO BE UPDATED","TO BE UPDATED","NOT APPLICABLE","CAPE WINELANDS","02",,"TO BE UPDATED","K.","MATEWANE",,"SIMONDIUM","ROAD","SIMONDIUM ROAD",,"SIMONDIUM","PAARL",,"SIMONDIUM ROAD,SIMONDIUM,PAARL,","PRIVATE BAG X6004","SOUTHERN PAARL","7670","PRIVATE BAG X6004,SOUTHERN PAARL,7670","0218632043","0782115746","RURAL","NO","TO BE UPDATED","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",01/01/1900,,0,FALSE,FALSE,"WC","WC",108447870,108447870,"YES","DECEMBER 2007 SUBMISSION","WC0108447870","TO BE UPDATED",,,,,,,,,,284,19,,,,,,,,FALSE,,,,
107315609,"0107315609","1","WC","PAARL-SKOOL","PAARL","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","CEREBRAL PALSY & LEARNING DISABILITY","PUBLIC","PUBLIC","TO BE UPDATED","315609","5974","TO BE UPDATED","99","PAARL-SKOOL",18.68920344,-33.86748007,"WCED","64","WYNBERG","CPT","CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY","CPT","CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY","19100102","102","TO BE UPDATED","TO BE UPDATED","NOT APPLICABLE","METRO EAST","02",,"TO BE UPDATED","J.","BASSON",,"ROGLAND","STREET","ROGLAND STREET","BRACKENFELLCENTRAL",,"BRACKENFELL",,"ROGLAND STREET,BRACKENFELLCENTRAL,BRACKENFELL,","P.O.BOX 140","BRACKENFELL","7561","P.O.BOX 140,BRACKENFELL,7561","0219815555","0829226759","URBAN","NO","TO BE UPDATED","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",01/01/1900,,0,FALSE,FALSE,"WC","WC",107315609,107315609,"YES","DECEMBER 2007 SUBMISSION","WC0107315609","TO BE UPDATED",,,,,,,,,,327,39,,,,,,,,FALSE,,,,
700121665,"121665","7","GT","PACE SECONDARY SCHOOL","PACE SECONDARY SCHOOL","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","SCHOOL OF FOCUS LEARNING","PUBLIC","PUBLIC","DEPARTMENT OF EDUCATION AND TRAINING(DET)","914095","914095","TO BE UPDATED","8121665","PACE SECONDARY SCHOOL",27.8549866662,-26.2397816664,"GDE2010","322","SOWETO","JHB","CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY","JHB","CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY","79400046","46","77426014","JABULANI","NOT APPLICABLE","JOHANNESBURG CENTRAL","NOT APPLICABLE",,"TO BE UPDATED","MD","ZIMBA","1340","BENDILE","ROAD","1340 BENDILE ROAD","JABULANI SOWETO","JABULANI SOWETO","SOWETO","1868","1340 BENDILE ROAD,JABULANI SOWETO,JABULANI SOWETO,SOWETO,1868","PRIVATE BAG X11","KWAXUMA","1868","PRIVATE BAG X11,KWAXUMA,1868","0119325381","0825539637","URBAN","NO","NONE","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",01/12/2003,,0,FALSE,FALSE,"GT","GT",700121665,700121665,"YES","DECEMBER 2007 SUBMISSION","GP121665","TO BE UPDATED",,,,,,,651,,,624,27,,509,,,,,,FALSE,,,,
200200454,"200454","2","EC","PARKLAND SPECIAL SCHOOL","MCCLELLAND","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","INTELLECTUAL DISABILITY","PUBLIC","TO BE UPDATED","TO BE UPDATED","054269","054269","TO BE UPDATED","99","NOT APPLICABLE",27.9501,-32.9701,"NEIMS 2007","47","OOS-LONDEN/EAST LONDON","DC12","AMATOLE DISTRICT MUNICIPALITY","EC125","BUFFALO CITY LOCAL MUNICIPALITY","21205029","29","21414043","MORNINGSIDE","C","EAST LONDON","CIRCUIT 4",,"TO BE UPDATED","THE","MANAGER",,"ETHERIDGE","ROAD","ETHERIDGE ROAD",,"AMALINDA","EAST LONDON",,"ETHERIDGE ROAD,AMALINDA,EAST LONDON,","P.O.BOX 12177","AMALINDA","5252","P.O.BOX 12177,AMALINDA,5252","0437485749",,"TO BE UPDATED","NOT APPLICABLE","NOT APPLICABLE","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",01/01/1959,,0,FALSE,FALSE,"EC","EC",200200454,200200454,"YES","DECEMBER 2007 SUBMISSION","EC200454","TO BE UPDATED",,,,,,,,,,250,25,,,,,,,,FALSE,,,,
800017962,"800017962","8","MP","PELONOLO SPECIAL SCHOOL","PELONOLO","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","INTELLECTUAL DISABILITY","PUBLIC","PUBLIC","BOPHUTATSWANA(BOP)","300042","300042","800017962","99","NOT APPLICABLE",28.79697,-25.00824,"NEIMS 2007","207","MORETELE","DC31","NKANGALA DISTRICT MUNICIPALITY","MP316","DR JS MOROKA LOCAL MUNICIPALITY","83106022","22","TO BE UPDATED","TO BE UPDATED","NKANGALA","NOT APPLICABLE","MARAPYANE",,"TO BE UPDATED",,"MS DM KOMANE","2112A",,"STAND","2112A  STAND","GA SIBIDI SECTION","MARAPYANE","HAMMANSKRAAL",,"2112A  STAND,GA SIBIDI SECTION,MARAPYANE,HAMMANSKRAAL,","P.O.BOX 173","SKILPADFONTEIN","0431","P.O.BOX 173,SKILPADFONTEIN,0431","0127243150",,"TO BE UPDATED","NOT APPLICABLE","NOT APPLICABLE","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",01/05/1996,,0,FALSE,FALSE,"MP","MP",800017962,800017962,"YES","DECEMBER 2007 SUBMISSION","MP800017962","TO BE UPDATED",,,,,,,,,,96,6,,,,,,,,FALSE,,,,
500247123,"247123","5","KZ","PETER PAN","PETER PAN","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","INTELLECTUAL DISABILITY","PUBLIC","PUBLIC","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","99","NOT APPLICABLE",30.40524,-29.63548,"NEIMS 2007","226","PIETERMARITZBURG","DC22","UMGUNGUNDLOVU DISTRICT MUNICIPALITY","KZN225","THE MSUNDUZI LOCAL MUNICIPALITY","52205037","37","TO BE UPDATED","TO BE UPDATED","UMGUNGUNDLOVU","UMGUNGUNDLOVU","PIETERMARITZBURG",,"TO BE UPDATED","E.J","HANSEN",,"CROFT","ROAD","CROFT ROAD",,"SCOTTSVILLE","NATAL","3209","CROFT ROAD,SCOTTSVILLE,NATAL,3209","PRIVATE BAG X2","SCOTTSVILLE","3209","PRIVATE BAG X2,SCOTTSVILLE,3209","0333866318",,"TO BE UPDATED","NOT APPLICABLE","NOT APPLICABLE","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",01/01/1900,,0,FALSE,FALSE,"KZ","KZ",500247123,500247123,"TO BE UPDATED","TO BE UPDATED","KZ247123","TO BE UPDATED",,,,,,,192,,,166,12,,179,,,,,,FALSE,,,,
994401200,"994401200","9","LP","PFUNANANI SPECIAL SCHOOL FOR LEARNERS WITH EDUCATIONAL DISABILITY","PFUNANANI SPECIAL SCHOOL FOR LEARNERS WITH EDUCATIONAL DISABILITY","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","SPECIAL NEEDS","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","410165","410165","TO BE UPDATED","99","NOT APPLICABLE",30.72602,-23.31699,"NEIMS 2007","109","GIYANI","DC33","MOPANI DISTRICT MUNICIPALITY","LIM331","GREATER GIYANI LOCAL MUNICIPALITY","93301012","12","TO BE UPDATED","TO BE UPDATED","NORTH EASTERN","MOPANI","MANOMBE",,"TO BE UPDATED","M J","NYAMBI MJ",,"MAMAOLOGAMPHAHLELE",,"MAMAOLOGAMPHAHLELE",,,,,"MAMAOLOGAMPHAHLELE","P.O.BOX 6568","GIYANI","0826","P.O.BOX 6568,GIYANI,0826","0158122782","0833470672","TO BE UPDATED","NO","TO BE UPDATED","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",01/01/1900,"NO",99,FALSE,FALSE,"LP","LP",994401200,994401200,"TO BE UPDATED","TO BE UPDATED","LP994401200","TO BE UPDATED",,,,,,,,,,528,28,,,,,,,,FALSE,,,,
922223378,"922223378","9","LP","PHATLAPHADIMA SCHOOL","PHATLAPHADIMA SCHOOL","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","SPECIAL NEEDS","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","412162","412162","TO BE UPDATED","99","NOT APPLICABLE",29.13429,-23.92892,"NEIMS 2007","101","SESHEGO","DC35","CAPRICORN DISTRICT MUNICIPALITY","LIM352","AGANANG LOCAL MUNICIPALITY","93502013","13","TO BE UPDATED","TO BE UPDATED","CENTRAL","POLOKWANE","MAUNE",,"TO BE UPDATED","RONALD","MOHLABI DR","1631",,"STAND","1631  STAND","MANDELAVILLAGE","MAUNE VILLAGE","GA - MASHASHANE","0743","1631  STAND,MANDELAVILLAGE,MAUNE VILLAGE,GA - MASHASHANE,0743","P.O.BOX 433","MASHASHANE","0743","P.O.BOX 433,MASHASHANE,0743","0152241204","0837342734","TO BE UPDATED","NO","TO BE UPDATED","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",01/01/1900,"NO",99,FALSE,FALSE,"LP","LP",922223378,922223378,"TO BE UPDATED","TO BE UPDATED","LP922223378","TO BE UPDATED",,,,,,,,,,102,7,,,,,,,,FALSE,,,,
700350991,"350991","7","GT","PHELANG","PHELANG","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","SEVERE MENTAL DISABILITY","PUBLIC","PUBLIC","DEPARTMENT OF EDUCATION AND TRAINING(DET)","916006","916006","TO BE UPDATED","99","NOT APPLICABLE",28.4118899997,-26.3038483336,"GDE2010","324","BOKSBURG","EKU","EKHURULENI METROPOLITAN MUNICIPALITY","EKU","EKURHULENI METROPOLITAN MUNICIPALITY","79300077","77","77318021","WHITE CITY","NOT APPLICABLE","GAUTENG EAST","NOT APPLICABLE",,"TO BE UPDATED","LT","LEDWABA","13215","KGASWANE","STREET","13215 KGASWANE STREET",,"KWA THEMA","SPRINGS","1575","13215 KGASWANE STREET,,KWA THEMA,SPRINGS,1575","P.O.BOX 188","KWATHEMA","1575","P.O.BOX 188,KWATHEMA,1575","0117368906","0732405626","URBAN","NO","NONE","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",,,0,FALSE,FALSE,"GT","GT",700350991,700350991,"YES","DECEMBER 2007 SUBMISSION","GP350991","TO BE UPDATED",,,,,416,,,,,417,31,,,,,,,,FALSE,,,,
